Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:30:59,-1.6,-3.8,4.7,85.15
2017-01-25,17:31:00,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:01,-1.2,-3.8,4.7,82.72
2017-01-25,17:31:02,-1.2,-4.6,4.7,77.95
2017-01-25,17:31:03,-1.2,-3.8,4.7,82.72
2017-01-25,17:31:04,-1.6,-4.6,4.6,80.25
2017-01-25,17:31:05,-1.6,-3.8,4.7,85.15
2017-01-25,17:31:06,-1.6,-4.6,4.6,80.25
2017-01-25,17:31:07,-1.2,-4.6,4.6,77.95
2017-01-25,17:31:08,-1.2,-3.8,4.6,82.72
2017-01-25,17:31:09,-1.2,-3.8,4.7,82.72
2017-01-25,17:31:10,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:11,-1.6,-3.8,4.7,85.15
2017-01-25,17:31:12,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:13,-1.6,-3.8,4.8,85.15
2017-01-25,17:31:14,-1.2,-3.8,4.7,82.72
2017-01-25,17:31:15,-1.2,-3.8,4.8,82.72
2017-01-25,17:31:16,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:17,-1.2,-3.8,4.8,82.72
2017-01-25,17:31:18,-1.6,-3.8,4.7,85.15
2017-01-25,17:31:19,-1.6,-3.8,4.7,85.15
2017-01-25,17:31:20,-1.6,-4.6,4.6,80.25
2017-01-25,17:31:21,-1.6,-4.6,4.6,80.25
2017-01-25,17:31:22,-1.2,-4.6,4.6,77.95
2017-01-25,17:31:23,-1.2,-4.6,4.7,77.95
2017-01-25,17:31:24,-1.2,-4.6,4.7,77.95
2017-01-25,17:31:25,-1.2,-3.8,4.7,82.72
2017-01-25,17:31:26,-1.2,-3.8,4.6,82.72
2017-01-25,17:31:27,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:28,-1.6,-4.6,4.6,80.25
2017-01-25,17:31:29,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:30,-1.2,-4.6,4.7,77.95
2017-01-25,17:31:31,-1.6,-3.8,4.8,85.15
2017-01-25,17:31:32,-1.2,-3.8,4.8,82.72
2017-01-25,17:31:33,-1.6,-3.8,4.9,85.15
2017-01-25,17:31:34,-1.6,-4.6,5.0,80.25
2017-01-25,17:31:35,-1.2,-3.8,4.9,82.72
2017-01-25,17:31:36,-1.2,-3.8,5.0,82.72
2017-01-25,17:31:37,-1.6,-3.8,4.9,85.15
2017-01-25,17:31:38,-1.6,-3.8,4.8,85.15
2017-01-25,17:31:39,-1.6,-3.8,4.8,85.15
2017-01-25,17:31:40,-1.6,-4.6,4.7,80.25
2017-01-25,17:31:41,-1.6,-3.8,4.8,85.15
2017-01-25,17:31:42,-1.2,-4.6,4.8,77.95
2017-01-25,17:31:43,-1.6,-4.6,4.9,80.25
2017-01-25,17:31:44,-1.2,-4.6,5.0,77.95
2017-01-25,17:31:45,-1.2,-4.6,4.9,77.95
2017-01-25,17:31:46,-1.2,-3.8,5.0,82.72
2017-01-25,17:31:47,-1.2,-4.6,5.0,77.95
2017-01-25,17:31:48,-1.2,-4.6,5.0,77.95
2017-01-25,17:31:49,-1.6,-3.8,4.9,85.15
2017-01-25,17:31:50,-1.6,-3.8,5.0,85.15
2017-01-25,17:31:51,-1.2,-3.8,4.9,82.72
2017-01-25,17:31:52,-1.2,-3.8,5.0,82.72
2017-01-25,17:31:53,-1.6,-4.6,5.0,80.25
2017-01-25,17:31:54,-1.6,-4.6,5.1,80.25
2017-01-25,17:31:55,-1.2,-3.8,5.1,82.72
2017-01-25,17:31:56,-1.6,-3.8,5.2,85.15
2017-01-25,17:31:57,-1.6,-3.8,5.1,85.15
2017-01-25,17:31:58,-1.6,-3.8,5.2,85.15
2017-01-25,17:31:59,-1.6,-4.6,5.2,80.25
2017-01-25,17:32:00,-1.6,-4.6,5.3,80.25
2017-01-25,17:32:01,-1.6,-4.6,5.3,80.25
2017-01-25,17:32:02,-1.6,-4.6,5.4,80.25
2017-01-25,17:32:03,-1.2,-3.8,5.4,82.72
2017-01-25,17:32:04,-1.2,-4.6,5.5,77.95
2017-01-25,17:32:05,-1.7,-4.6,5.4,80.83
2017-01-25,17:32:06,-1.2,-4.6,5.4,77.95
2017-01-25,17:32:07,-1.7,-4.6,5.3,80.83
2017-01-25,17:32:08,-1.7,-4.6,5.4,80.83
2017-01-25,17:32:09,-1.2,-3.8,5.4,82.72
2017-01-25,17:32:10,-1.7,-3.8,5.5,85.77
2017-01-25,17:32:11,-1.2,-3.8,5.6,82.72
2017-01-25,17:32:12,-1.2,-4.6,5.5,77.95
2017-01-25,17:32:13,-1.2,-4.6,5.6,77.95
2017-01-25,17:32:14,-1.2,-4.6,5.5,77.95
2017-01-25,17:32:15,-1.2,-4.6,5.6,77.95
2017-01-25,17:32:16,-1.7,-4.6,5.5,80.83
2017-01-25,17:32:17,-1.2,-4.6,5.4,77.95
2017-01-25,17:32:18,-1.7,-3.8,5.4,85.77
2017-01-25,17:32:19,-1.7,-3.8,5.3,85.77
2017-01-25,17:32:20,-1.7,-4.6,5.3,80.83
2017-01-25,17:32:21,-1.2,-4.6,5.2,77.95
2017-01-25,17:32:22,-1.7,-3.8,5.2,85.77
2017-01-25,17:32:23,-1.7,-3.8,5.1,85.77
2017-01-25,17:32:24,-1.7,-4.6,5.1,80.83
2017-01-25,17:32:25,-1.2,-3.8,5.0,82.72
2017-01-25,17:32:26,-1.7,-4.6,5.0,80.83
2017-01-25,17:32:27,-1.7,-4.6,4.9,80.83
2017-01-25,17:32:28,-1.7,-3.9,5.0,85.14
2017-01-25,17:32:29,-1.2,-3.9,5.0,82.11
2017-01-25,17:32:30,-1.7,-3.9,5.0,85.14
2017-01-25,17:32:31,-1.2,-4.6,4.9,77.95
2017-01-25,17:32:32,-1.2,-3.9,5.0,82.11
2017-01-25,17:32:33,-1.7,-3.9,5.0,85.14
2017-01-25,17:32:34,-1.7,-4.6,5.1,80.83
2017-01-25,17:32:35,-1.7,-4.6,5.1,80.83
2017-01-25,17:32:36,-1.2,-3.9,5.1,82.11
2017-01-25,17:32:37,-1.7,-4.6,5.0,80.83
2017-01-25,17:32:38,-1.7,-3.9,5.1,85.14
2017-01-25,17:32:39,-1.7,-4.6,5.1,80.83
2017-01-25,17:32:40,-1.2,-3.9,5.2,82.11
2017-01-25,17:32:41,-1.7,-4.6,5.2,80.83
2017-01-25,17:32:42,-1.2,-4.6,5.3,77.95
2017-01-25,17:32:43,-1.7,-3.9,5.3,85.14
2017-01-25,17:32:44,-1.7,-3.9,5.4,85.14
2017-01-25,17:32:45,-1.7,-3.9,5.4,85.14
2017-01-25,17:32:46,-1.7,-4.6,5.5,80.83
2017-01-25,17:32:47,-1.7,-3.9,5.6,85.14
2017-01-25,17:32:48,-1.2,-4.6,5.5,77.95
2017-01-25,17:32:49,-1.2,-4.6,5.6,77.95
2017-01-25,17:32:50,-1.2,-3.9,5.5,82.11
2017-01-25,17:32:51,-1.2,-4.6,5.6,77.95
2017-01-25,17:32:52,-1.7,-3.9,5.6,85.14
2017-01-25,17:32:53,-1.7,-4.6,5.7,80.83
2017-01-25,17:32:54,-1.7,-3.9,5.6,85.14
2017-01-25,17:32:55,-1.2,-3.9,5.7,82.11
2017-01-25,17:32:56,-1.7,-4.6,5.7,80.83
2017-01-25,17:32:57,-1.2,-4.6,5.8,77.95
2017-01-25,17:32:58,-1.2,-4.6,5.7,77.95
2017-01-25,17:32:59,-1.2,-3.9,5.8,82.11
2017-01-25,17:33:00,-1.7,-3.9,5.7,85.14
2017-01-25,17:33:01,-1.7,-4.6,5.8,80.83
2017-01-25,17:33:02,-1.7,-4.6,5.7,80.83
2017-01-25,17:33:03,-1.2,-4.6,5.8,77.95
2017-01-25,17:33:04,-1.2,-3.9,5.8,82.11
2017-01-25,17:33:05,-1.2,-4.6,5.9,77.95
2017-01-25,17:33:06,-1.2,-4.6,5.9,77.95
2017-01-25,17:33:07,-1.2,-3.9,5.9,82.11
2017-01-25,17:33:08,-1.2,-4.6,5.8,77.95
2017-01-25,17:33:09,-1.2,-4.6,5.8,77.95
2017-01-25,17:33:10,-1.7,-4.6,5.8,80.83
2017-01-25,17:33:11,-1.7,-4.6,5.9,80.83
2017-01-25,17:33:12,-1.2,-3.9,5.9,82.11
2017-01-25,17:33:13,-1.7,-3.9,6.0,85.14
2017-01-25,17:33:14,-1.2,-4.6,5.9,77.95
2017-01-25,17:33:15,-1.2,-3.9,6.0,82.11
2017-01-25,17:33:16,-1.2,-4.6,6.0,77.95
2017-01-25,17:33:17,-1.7,-4.6,6.1,80.83
2017-01-25,17:33:18,-1.2,-4.6,6.2,77.95
2017-01-25,17:33:19,-1.7,-4.6,6.2,80.83
2017-01-25,17:33:20,-1.7,-4.6,6.2,80.83
2017-01-25,17:33:21,-1.2,-4.6,6.2,77.95
2017-01-25,17:33:22,-1.7,-3.9,6.3,85.14
2017-01-25,17:33:23,-1.2,-3.9,6.3,82.11
2017-01-25,17:33:24,-1.7,-4.6,6.3,80.83
2017-01-25,17:33:25,-1.2,-3.9,6.3,82.11
2017-01-25,17:33:26,-1.2,-4.6,6.4,77.95
2017-01-25,17:33:27,-1.2,-4.6,6.4,77.95
2017-01-25,17:33:28,-1.2,-3.9,6.5,82.11
2017-01-25,17:33:29,-1.7,-4.6,6.4,80.83
2017-01-25,17:33:30,-1.2,-4.6,6.5,77.95
2017-01-25,17:33:31,-1.7,-4.6,6.4,80.83
2017-01-25,17:33:32,-1.7,-4.7,6.5,80.23
2017-01-25,17:33:33,-1.7,-4.7,6.4,80.23
2017-01-25,17:33:34,-0.3,-3.9,6.4,76.95
2017-01-25,17:33:35,-1.7,-4.7,6.3,80.23
2017-01-25,17:33:36,-1.7,-4.7,6.3,80.23
2017-01-25,17:33:37,-1.7,-3.9,6.2,85.14
2017-01-25,17:34:04,-1.3,-4.7,6.2,77.94
2017-01-25,17:34:05,-1.7,-3.9,6.2,85.14
2017-01-25,17:34:06,-1.7,-3.9,6.3,85.14
2017-01-25,17:34:07,-1.7,-3.9,6.3,85.14
2017-01-25,17:34:08,-1.7,-3.9,6.3,85.14
2017-01-25,17:34:09,-1.7,-3.9,6.3,85.14
2017-01-25,17:34:10,-1.3,-4.7,6.3,77.94
2017-01-25,17:34:11,-1.3,-3.9,6.2,82.7
2017-01-25,17:34:12,-1.3,-4.7,6.3,77.94
2017-01-25,17:34:13,-1.7,-3.9,6.2,85.14
2017-01-25,17:34:14,-1.7,-4.7,6.3,80.23
2017-01-25,17:34:15,-1.7,-3.9,6.3,85.14
2017-01-25,17:34:16,-1.3,-3.9,6.3,82.7
2017-01-25,17:34:17,-1.3,-3.9,6.2,82.7
2017-01-26,11:44:14,-1.9,-4.4,9.7,83.24
