Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:30:59,5.7,-4.1,25.3,49.71
2017-01-25,17:31:00,5.7,-3.3,25.3,52.75
2017-01-25,17:31:01,5.6,-3.3,25.3,53.11
2017-01-25,17:31:02,6.4,-4.1,25.2,47.37
2017-01-25,17:31:03,6.4,-4.1,25.1,47.37
2017-01-25,17:31:04,5.6,-4.1,25.1,50.05
2017-01-25,17:31:05,5.6,-3.3,25.0,53.11
2017-01-25,17:31:06,5.6,-3.3,24.9,53.11
2017-01-25,17:31:07,5.6,-4.1,25.0,50.05
2017-01-25,17:31:08,6.4,-4.1,24.9,47.37
2017-01-25,17:31:09,5.6,-3.3,24.9,53.11
2017-01-25,17:31:10,6.4,-3.3,24.9,50.27
2017-01-25,17:31:11,5.6,-3.3,24.9,53.11
2017-01-25,17:31:12,6.4,-4.1,24.8,47.37
2017-01-25,17:31:13,6.4,-4.1,24.8,47.37
2017-01-25,17:31:14,5.6,-4.1,24.8,50.05
2017-01-25,17:31:15,6.4,-4.1,24.8,47.37
2017-01-25,17:31:16,5.6,-4.1,24.7,50.05
2017-01-25,17:31:17,6.4,-3.3,24.8,50.27
2017-01-25,17:31:18,6.4,-4.1,24.7,47.37
2017-01-25,17:31:19,6.4,-3.3,24.8,50.27
2017-01-25,17:31:20,5.6,-3.3,24.8,53.11
2017-01-25,17:31:21,6.4,-3.3,24.8,50.27
2017-01-25,17:31:22,5.6,-4.1,24.8,50.05
2017-01-25,17:31:23,6.4,-3.3,24.8,50.27
2017-01-25,17:31:24,5.6,-4.1,24.8,50.05
2017-01-25,17:31:25,5.6,-3.3,24.9,53.11
2017-01-25,17:31:26,6.4,-4.1,24.8,47.37
2017-01-25,17:31:27,6.4,-4.1,24.9,47.37
2017-01-25,17:31:28,5.6,-4.1,24.9,50.05
2017-01-25,17:31:29,5.6,-3.3,25.0,53.11
2017-01-25,17:31:30,5.6,-4.1,25.1,50.05
2017-01-25,17:31:31,6.4,-4.1,25.1,47.37
2017-01-25,17:31:32,6.4,-4.1,25.1,47.37
2017-01-25,17:31:33,6.4,-3.3,25.1,50.27
2017-01-25,17:31:34,5.6,-3.3,25.2,53.11
2017-01-25,17:31:35,6.4,-4.1,25.3,47.37
2017-01-25,17:31:36,6.4,-3.3,25.3,50.27
2017-01-25,17:31:37,5.6,-3.3,25.4,53.11
2017-01-25,17:31:38,6.4,-3.3,25.5,50.27
2017-01-25,17:31:39,5.6,-4.1,25.5,50.05
2017-01-25,17:31:40,5.6,-3.3,25.6,53.11
2017-01-25,17:31:41,5.6,-3.3,25.7,53.11
2017-01-25,17:31:42,6.4,-3.3,25.6,50.27
2017-01-25,17:31:43,5.6,-3.3,25.5,53.11
2017-01-25,17:31:44,6.4,-3.3,25.6,50.27
2017-01-25,17:31:45,6.4,-3.3,25.7,50.27
2017-01-25,17:31:46,6.4,-4.1,25.7,47.37
2017-01-25,17:31:47,5.6,-4.1,25.8,50.05
2017-01-25,17:31:48,5.6,-4.1,25.7,50.05
2017-01-25,17:31:49,6.4,-4.1,25.8,47.37
2017-01-25,17:31:50,5.6,-4.1,25.7,50.05
2017-01-25,17:31:51,5.6,-3.3,25.8,53.11
2017-01-25,17:31:52,6.4,-4.1,25.9,47.37
2017-01-25,17:31:53,5.6,-3.3,25.8,53.11
2017-01-25,17:31:54,6.4,-4.1,25.9,47.37
2017-01-25,17:31:55,6.4,-4.1,25.9,47.37
2017-01-25,17:31:56,6.4,-4.1,25.9,47.37
2017-01-25,17:31:57,6.4,-3.3,25.8,50.27
2017-01-25,17:31:58,6.4,-4.1,25.7,47.37
2017-01-25,17:31:59,6.4,-4.1,25.8,47.37
2017-01-25,17:32:00,6.4,-4.1,25.9,47.37
2017-01-25,17:32:01,6.4,-3.3,25.9,50.27
2017-01-25,17:32:02,6.4,-4.1,25.9,47.37
2017-01-25,17:32:03,5.6,-3.3,25.9,53.11
2017-01-25,17:32:04,5.6,-4.1,26.0,50.05
2017-01-25,17:32:05,5.6,-4.1,25.9,50.05
2017-01-25,17:32:06,5.6,-3.3,26.0,53.11
2017-01-25,17:32:07,5.6,-3.3,25.9,53.11
2017-01-25,17:32:08,6.4,-4.1,26.0,47.37
2017-01-25,17:32:09,5.6,-3.3,26.1,53.11
2017-01-25,17:32:10,5.6,-3.3,26.0,53.11
2017-01-25,17:32:11,5.6,-4.1,26.1,50.05
2017-01-25,17:32:12,6.4,-4.1,26.1,47.37
2017-01-25,17:32:13,6.4,-4.1,26.2,47.37
2017-01-25,17:32:14,5.6,-3.3,26.3,53.11
2017-01-25,17:32:15,5.6,-4.1,26.2,50.05
2017-01-25,17:32:16,6.4,-4.1,26.3,47.37
2017-01-25,17:32:17,6.4,-3.3,26.3,50.27
2017-01-25,17:32:18,6.4,-4.1,26.4,47.37
2017-01-25,17:32:19,6.4,-3.3,26.3,50.27
2017-01-25,17:32:20,5.6,-4.1,26.4,50.05
2017-01-25,17:32:21,5.6,-3.3,26.5,53.11
2017-01-25,17:32:22,6.4,-4.1,26.4,47.37
2017-01-25,17:32:23,5.6,-3.3,26.5,53.11
2017-01-25,17:32:24,5.6,-4.1,26.5,50.05
2017-01-25,17:32:25,6.3,-3.3,26.6,50.62
2017-01-25,17:32:26,5.6,-3.3,26.5,53.11
2017-01-25,17:32:27,6.3,-4.1,26.6,47.7
2017-01-25,17:32:28,6.3,-3.3,26.7,50.62
2017-01-25,17:32:29,5.6,-3.3,26.6,53.11
2017-01-25,17:32:30,5.6,-4.1,26.7,50.05
2017-01-25,17:32:31,5.6,-3.3,26.6,53.11
2017-01-25,17:32:32,6.3,-3.3,26.7,50.62
2017-01-25,17:32:33,6.3,-4.2,26.6,47.34
2017-01-25,17:32:34,6.3,-4.2,26.7,47.34
2017-01-25,17:32:35,5.6,-4.2,26.6,49.68
2017-01-25,17:32:36,6.3,-4.2,26.5,47.34
2017-01-25,17:32:37,5.6,-3.3,26.6,53.11
2017-01-25,17:32:38,5.6,-3.3,26.7,53.11
2017-01-25,17:32:39,6.3,-4.2,26.6,47.34
2017-01-25,17:32:40,6.3,-3.3,26.7,50.62
2017-01-25,17:32:41,5.6,-4.2,26.6,49.68
2017-01-25,17:32:42,6.3,-3.3,26.5,50.62
2017-01-25,17:32:43,6.3,-4.2,26.5,47.34
