Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-26,11:43:54,-6.7,-16.2,10.9,47.17
2017-01-26,11:43:54,-6.7,-16.2,10.9,47.17
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
2017-01-26,11:44:14,-6.5,-17.7,11.1,40.98
