Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:26,2.6,1.1,5.8,89.97
2017-01-25,16:37:27,2.6,0.2,5.7,84.39
2017-01-25,16:37:28,3.0,1.1,5.6,87.49
2017-01-25,16:37:29,2.6,1.1,5.7,89.97
2017-01-25,16:39:28,3.0,1.1,3.7,87.49
2017-01-25,16:39:29,2.6,0.1,3.6,83.79
2017-01-25,16:39:30,3.0,0.1,3.7,81.48
2017-01-25,16:39:31,3.0,0.1,3.8,81.48
2017-01-25,16:39:32,3.0,1.1,3.7,87.49
2017-01-25,16:39:33,3.0,1.1,3.8,87.49
2017-01-25,16:39:34,3.0,0.1,3.9,81.48
2017-01-25,16:39:57,2.6,0.1,4.9,83.79
2017-01-25,16:39:58,2.6,0.1,5.0,83.79
2017-01-25,16:39:59,2.6,0.1,5.1,83.79
2017-01-25,16:40:00,3.0,1.1,5.2,87.49
2017-01-25,16:40:01,3.0,0.1,5.1,81.48
2017-01-25,16:40:02,3.0,0.1,5.0,81.48
2017-01-25,16:40:03,2.6,1.1,4.9,89.97
2017-01-25,16:40:04,3.0,1.1,5.0,87.49
2017-01-25,16:40:05,2.6,1.1,4.9,89.97
2017-01-25,16:40:06,2.6,0.1,5.0,83.79
2017-01-25,16:40:07,3.0,1.1,5.1,87.49
2017-01-25,16:40:08,3.0,0.1,5.2,81.48
2017-01-25,16:40:09,3.0,0.1,5.1,81.48
2017-01-25,16:40:10,3.0,1.1,5.2,87.49
2017-01-25,16:41:49,2.9,0.1,6.5,82.05
2017-01-25,16:41:50,2.5,1.0,6.6,89.97
2017-01-25,16:41:51,2.9,1.0,6.7,87.48
2017-01-25,16:41:52,2.9,1.0,6.8,87.48
2017-01-25,16:41:53,0.8,0.1,6.9,95.14
2017-01-25,16:41:59,2.5,0.1,6.5,84.38
2017-01-25,16:42:00,2.5,0.1,6.4,84.38
2017-01-25,16:42:01,2.5,1.0,6.3,89.97
2017-01-25,16:42:02,2.9,0.1,6.4,82.05
2017-01-25,16:42:03,2.9,0.1,6.5,82.05
2017-01-25,16:42:04,2.5,0.1,6.6,84.38
2017-01-25,16:42:05,2.5,1.0,6.7,89.97
2017-01-25,16:45:45,2.5,0.9,6.7,89.33
2017-01-25,16:45:46,2.8,0.9,6.6,87.47
2017-01-25,16:45:47,2.5,0.9,6.5,89.33
2017-01-25,16:45:48,2.5,0.9,6.4,89.33
2017-01-25,16:45:49,2.5,0.9,6.5,89.33
2017-01-25,16:45:50,2.5,0.0,6.4,83.78
2017-01-25,16:45:51,2.5,0.9,6.5,89.33
2017-01-25,16:45:52,2.8,0.0,6.6,82.03
2017-01-25,16:45:53,2.8,0.9,6.7,87.47
2017-01-25,16:45:54,2.5,0.9,6.6,89.33
2017-01-25,16:45:55,2.5,0.0,6.5,83.78
2017-01-25,16:45:56,2.5,0.9,6.6,89.33
2017-01-25,16:45:57,2.5,0.9,6.5,89.33
2017-01-25,16:45:58,2.5,0.0,6.4,83.78
2017-01-25,16:45:59,2.8,0.0,6.3,82.03
2017-01-25,16:46:00,2.8,0.9,6.2,87.47
2017-01-25,16:46:01,2.5,0.0,6.3,83.78
2017-01-25,16:46:02,2.5,0.9,6.2,89.33
2017-01-25,16:46:03,2.8,0.0,6.3,82.03
2017-01-25,16:46:04,2.5,0.0,6.4,83.78
2017-01-25,16:46:05,2.5,0.0,6.5,83.78
2017-01-25,16:46:06,2.8,0.0,6.4,82.03
2017-01-25,16:46:07,2.4,0.0,6.5,84.37
2017-01-25,16:46:08,2.8,0.9,6.4,87.47
2017-01-25,16:46:09,2.8,0.0,6.5,82.03
2017-01-25,16:46:10,2.8,0.0,6.6,82.03
2017-01-25,16:46:11,2.4,0.0,6.5,84.37
2017-01-25,16:46:12,2.8,0.9,6.6,87.47
2017-01-25,16:46:13,2.4,0.0,6.7,84.37
2017-01-25,16:46:14,2.8,0.0,6.6,82.03
2017-01-25,16:46:15,2.8,0.0,6.5,82.03
2017-01-25,16:46:16,2.4,0.9,6.6,89.96
2017-01-25,16:46:17,2.8,0.9,6.7,87.47
2017-01-25,16:46:18,2.8,0.0,6.6,82.03
2017-01-25,16:46:19,2.4,0.9,6.5,89.96
2017-01-25,16:46:20,2.8,0.9,6.6,87.47
2017-01-25,16:46:21,2.8,0.0,6.7,82.03
2017-01-25,16:46:22,2.8,0.0,6.6,82.03
2017-01-25,16:46:23,2.4,0.0,6.7,84.37
2017-01-25,16:46:24,2.8,0.0,6.6,82.03
2017-01-25,16:46:25,2.4,0.0,6.5,84.37
2017-01-25,16:46:26,2.4,-0.1,6.6,83.77
2017-01-25,16:46:27,2.8,-0.1,6.5,81.45
2017-01-25,16:46:28,2.8,-0.1,6.4,81.45
2017-01-25,16:46:29,2.8,0.9,6.5,87.47
2017-01-25,16:46:30,2.8,0.9,6.4,87.47
2017-01-25,16:46:31,2.4,0.9,6.5,89.96
2017-01-25,16:46:32,2.4,-0.1,6.6,83.77
2017-01-25,16:46:33,2.8,0.9,6.7,87.47
2017-01-25,16:46:34,2.8,-0.1,6.6,81.45
2017-01-25,16:46:35,2.8,-0.1,6.5,81.45
2017-01-25,16:46:36,2.4,-0.1,6.6,83.77
2017-01-25,16:46:37,2.8,0.9,6.7,87.47
2017-01-25,16:46:38,2.4,0.9,6.8,89.96
2017-01-25,16:46:39,2.8,-0.1,6.7,81.45
2017-01-25,16:46:40,2.4,-0.1,6.8,83.77
2017-01-25,16:46:41,2.4,-0.1,6.7,83.77
2017-01-25,16:46:42,2.8,-0.1,6.8,81.45
2017-01-25,16:46:43,2.4,-0.1,6.7,83.77
2017-01-25,16:46:44,2.8,-0.1,6.8,81.45
2017-01-25,16:46:45,2.4,0.9,6.7,89.96
2017-01-25,16:46:46,2.8,0.9,6.6,87.47
2017-01-25,16:46:47,2.8,-0.1,6.7,81.45
2017-01-25,16:46:48,2.8,-0.1,6.6,81.45
2017-01-25,16:46:49,2.8,-0.1,6.5,81.45
2017-01-25,16:46:50,2.4,-0.1,6.6,83.77
2017-01-25,16:46:51,2.8,0.9,6.7,87.47
2017-01-25,16:46:52,2.8,-0.1,6.8,81.45
2017-01-25,16:46:53,2.4,0.9,6.9,89.96
2017-01-25,16:46:54,2.4,0.9,7.0,89.96
2017-01-25,16:46:55,2.8,-0.1,6.9,81.45
2017-01-25,16:46:56,2.8,-0.1,7.0,81.45
2017-01-25,16:46:57,2.4,-0.1,6.9,83.77
2017-01-25,16:46:58,2.4,0.9,6.8,89.96
2017-01-25,16:46:59,0.7,0.9,6.7,101.43
2017-01-25,16:47:00,2.4,0.9,6.8,89.96
2017-01-25,16:47:01,2.4,0.9,6.9,89.96
2017-01-25,16:47:02,2.8,-0.1,6.8,81.45
2017-01-25,16:47:03,2.8,-0.1,6.9,81.45
2017-01-25,16:47:04,2.4,-0.1,6.8,83.77
2017-01-25,16:47:05,2.4,0.9,6.9,89.96
2017-01-25,16:47:06,2.4,0.9,6.8,89.96
2017-01-25,16:47:07,2.8,0.9,6.9,87.47
2017-01-25,16:47:08,2.8,-0.1,7.0,81.45
2017-01-25,16:47:09,2.8,0.9,7.2,87.47
2017-01-25,16:47:10,2.4,0.9,7.3,89.96
