Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:17,6.3,4.1,14.3,85.99
2017-01-25,16:37:18,7.1,4.1,14.2,81.44
2017-01-25,16:37:19,7.1,4.1,14.1,81.44
2017-01-25,16:39:57,6.1,3.9,14.7,85.97
2017-01-25,16:39:58,7.0,4.2,14.7,82.56
2017-01-25,16:39:59,7.0,4.2,14.7,82.56
2017-01-25,16:40:00,7.0,4.2,14.6,82.56
2017-01-25,16:40:01,6.1,3.9,14.7,85.97
2017-01-25,16:40:02,6.1,4.2,14.7,87.77
2017-01-25,16:40:03,7.0,3.9,14.7,80.86
2017-01-25,16:40:04,6.1,3.9,14.6,85.97
2017-01-25,16:40:05,7.0,4.2,14.7,82.56
2017-01-25,16:40:06,6.1,3.9,14.6,85.97
2017-01-25,16:40:07,7.0,4.2,14.7,82.56
2017-01-25,16:40:08,6.1,4.2,14.7,87.77
2017-01-25,16:40:09,7.0,4.2,14.7,82.56
2017-01-25,16:40:10,7.0,3.9,14.6,80.86
2017-01-25,16:41:49,6.0,3.8,14.9,85.96
2017-01-25,16:41:50,6.9,4.1,15.0,82.55
2017-01-25,16:41:51,6.0,3.8,14.9,85.96
2017-01-25,16:41:52,6.9,4.1,14.9,82.55
2017-01-25,16:41:53,6.0,4.1,14.9,87.76
2017-01-25,16:45:45,5.8,3.6,15.0,85.94
2017-01-25,16:45:46,6.7,3.6,15.0,80.82
2017-01-25,16:45:47,5.8,3.9,15.0,87.75
2017-01-25,16:45:48,6.7,3.6,15.1,80.82
2017-01-25,16:45:49,6.7,3.9,15.0,82.52
2017-01-25,16:45:50,6.7,3.9,15.1,82.52
2017-01-25,16:45:51,6.7,3.9,15.0,82.52
2017-01-25,16:45:52,6.7,3.6,15.1,80.82
2017-01-25,16:45:53,5.8,3.6,15.2,85.94
2017-01-25,16:45:54,6.7,3.9,15.2,82.52
2017-01-25,16:45:55,6.7,3.9,15.3,82.52
2017-01-25,16:45:56,6.6,3.6,15.2,81.37
2017-01-25,16:45:57,5.8,3.6,15.3,85.94
2017-01-25,16:45:58,6.6,3.9,15.2,83.09
2017-01-25,16:45:59,6.6,3.9,15.2,83.09
2017-01-25,16:46:00,6.6,3.9,15.1,83.09
2017-01-25,16:46:01,6.6,3.9,15.2,83.09
2017-01-25,16:46:02,5.8,3.6,15.2,85.94
2017-01-25,16:46:03,5.8,3.6,15.3,85.94
2017-01-25,16:46:04,5.8,3.6,15.4,85.94
2017-01-25,16:46:05,6.6,3.6,15.3,81.37
2017-01-25,16:46:06,5.8,3.6,15.4,85.94
2017-01-25,16:46:07,6.6,3.6,15.4,81.37
2017-01-25,16:46:08,5.8,3.9,15.5,87.75
2017-01-25,16:46:09,6.6,3.9,15.6,83.09
2017-01-25,16:46:10,5.8,3.9,15.5,87.75
2017-01-25,16:46:11,6.6,3.5,15.6,80.81
2017-01-25,16:46:12,5.8,3.5,15.5,85.34
2017-01-25,16:46:13,6.6,3.5,15.4,80.81
2017-01-25,16:46:14,5.8,3.5,15.4,85.34
2017-01-25,16:46:15,5.8,3.5,15.3,85.34
2017-01-25,16:46:16,6.6,3.9,15.2,83.09
2017-01-25,16:46:17,6.6,3.5,15.2,80.81
2017-01-25,16:46:18,6.6,3.9,15.2,83.09
2017-01-25,16:46:19,5.8,3.5,15.2,85.34
2017-01-25,16:46:20,5.8,3.5,15.1,85.34
2017-01-25,16:46:21,6.6,3.5,15.2,80.81
2017-01-25,16:46:22,6.6,3.5,15.1,80.81
2017-01-25,16:46:23,5.8,3.5,15.2,85.34
2017-01-25,16:46:24,5.8,3.5,15.2,85.34
2017-01-25,16:46:25,5.8,3.5,15.2,85.34
2017-01-25,16:46:26,6.6,3.9,15.2,83.09
2017-01-25,16:46:27,6.6,3.9,15.2,83.09
2017-01-25,16:46:28,6.6,3.9,15.1,83.09
2017-01-25,16:46:29,5.8,3.5,15.2,85.34
2017-01-25,16:46:30,6.6,3.5,15.2,80.81
2017-01-25,16:46:31,6.6,3.8,15.2,82.51
2017-01-25,16:46:32,6.6,3.8,15.2,82.51
2017-01-25,16:46:33,6.6,3.5,15.3,80.81
2017-01-25,16:46:34,6.6,3.5,15.2,80.81
2017-01-25,16:46:35,5.8,3.8,15.2,87.14
2017-01-25,16:46:36,5.8,3.8,15.1,87.14
2017-01-25,16:46:37,5.8,3.5,15.2,85.34
2017-01-25,16:46:38,6.6,3.5,15.2,80.81
2017-01-25,16:46:39,5.8,3.8,15.2,87.14
2017-01-25,16:46:40,6.6,3.8,15.2,82.51
2017-01-25,16:46:41,6.6,3.8,15.2,82.51
2017-01-25,16:46:42,6.6,3.8,15.2,82.51
2017-01-25,16:46:43,5.7,3.5,15.3,85.93
2017-01-25,16:46:44,6.6,3.8,15.4,82.51
2017-01-25,16:46:45,6.6,3.5,15.3,80.81
2017-01-25,16:46:46,5.7,3.5,15.4,85.93
2017-01-25,16:46:47,5.7,3.8,15.4,87.74
2017-01-25,16:46:48,5.7,3.8,15.4,87.74
2017-01-25,16:46:49,6.6,3.8,15.4,82.51
2017-01-25,16:46:50,6.6,3.8,15.4,82.51
2017-01-25,16:46:51,5.7,3.8,15.3,87.74
2017-01-25,16:46:52,5.7,3.8,15.4,87.74
2017-01-25,16:46:53,6.6,3.8,15.4,82.51
2017-01-25,16:46:54,5.7,3.8,15.5,87.74
2017-01-25,16:46:55,5.7,3.5,15.4,85.93
2017-01-25,16:46:56,6.6,3.5,15.4,80.81
2017-01-25,16:46:57,5.7,3.5,15.4,85.93
2017-01-25,16:46:58,5.7,3.5,15.4,85.93
2017-01-25,16:46:59,5.7,3.5,15.3,85.93
2017-01-25,16:47:00,6.6,3.5,15.2,80.81
2017-01-25,16:47:01,6.6,3.8,15.2,82.51
2017-01-25,16:47:02,6.6,3.8,15.2,82.51
2017-01-25,16:47:03,6.6,3.5,15.2,80.81
2017-01-25,16:47:04,5.7,3.8,15.1,87.74
2017-01-25,16:47:05,6.6,3.8,15.2,82.51
2017-01-25,16:47:06,6.6,3.5,15.1,80.81
2017-01-25,16:47:07,5.7,3.8,15.0,87.74
2017-01-25,16:47:08,5.7,3.8,15.1,87.74
2017-01-25,16:47:09,5.7,3.8,15.2,87.74
2017-01-25,16:47:10,5.7,3.5,15.1,85.93
