Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:26,7.6,2.6,23.5,70.9
2017-01-25,16:37:27,7.6,2.1,23.5,68.45
2017-01-25,16:37:28,7.6,2.1,23.5,68.45
2017-01-25,16:37:29,8.3,2.6,23.5,67.63
2017-01-25,16:39:57,8.2,2.1,23.4,65.73
2017-01-25,16:39:58,8.2,2.5,23.3,67.61
2017-01-25,16:39:59,8.2,2.5,23.3,67.61
2017-01-25,16:40:00,7.6,2.5,23.2,70.41
2017-01-25,16:40:01,7.6,2.5,23.3,70.41
2017-01-25,16:40:02,3.1,2.1,23.2,93.24
2017-01-25,16:40:03,8.2,2.5,23.3,67.61
2017-01-25,16:40:04,7.6,2.1,23.2,68.45
2017-01-25,16:40:05,8.2,2.1,23.3,65.73
2017-01-25,16:40:06,7.6,2.5,23.3,70.41
2017-01-25,16:40:07,7.6,2.1,23.4,68.45
2017-01-25,16:40:08,8.2,2.5,23.3,67.61
2017-01-25,16:40:09,8.2,2.5,23.4,67.61
2017-01-25,16:40:10,8.2,2.1,23.3,65.73
2017-01-25,16:45:45,8.1,1.9,24.4,65.25
2017-01-25,16:45:46,7.4,1.9,24.5,68.41
2017-01-25,16:45:47,8.1,2.4,24.5,67.59
2017-01-25,16:45:48,7.4,1.9,24.5,68.41
2017-01-25,16:45:49,8.1,1.9,24.4,65.25
2017-01-25,16:45:50,8.1,1.9,24.5,65.25
2017-01-25,16:45:51,7.4,1.9,24.5,68.41
2017-01-25,16:45:52,8.1,2.4,24.6,67.59
2017-01-25,16:45:53,8.1,2.4,24.7,67.59
2017-01-25,16:45:54,8.1,2.4,24.7,67.59
2017-01-25,16:45:55,7.4,2.4,24.8,70.86
2017-01-25,16:45:56,8.1,2.4,24.7,67.59
2017-01-25,16:45:57,8.1,2.4,24.8,67.59
2017-01-25,16:45:58,7.4,1.9,24.7,68.41
2017-01-25,16:45:59,7.4,2.4,24.8,70.86
2017-01-25,16:46:00,8.1,1.9,24.7,65.25
2017-01-25,16:46:01,8.1,2.4,24.7,67.59
2017-01-25,16:46:02,8.1,1.9,24.7,65.25
2017-01-25,16:46:03,8.1,2.4,24.8,67.59
2017-01-25,16:46:04,8.1,2.4,24.7,67.59
2017-01-25,16:46:05,8.1,1.9,24.7,65.25
2017-01-25,16:46:06,7.4,1.9,24.7,68.41
2017-01-25,16:46:07,7.4,1.9,24.8,68.41
2017-01-25,16:46:08,8.1,2.4,24.7,67.59
2017-01-25,16:46:09,8.1,1.9,24.7,65.25
2017-01-25,16:46:10,8.1,2.4,24.6,67.59
2017-01-25,16:46:11,8.1,1.9,24.5,65.25
2017-01-25,16:46:12,7.4,1.9,24.5,68.41
2017-01-25,16:46:13,8.1,2.4,24.4,67.59
2017-01-25,16:46:14,7.4,2.4,24.4,70.86
2017-01-25,16:46:15,8.1,1.9,24.3,65.25
2017-01-25,16:46:16,8.1,2.4,24.2,67.59
2017-01-25,16:46:17,8.1,2.4,24.3,67.59
2017-01-25,16:46:18,7.4,1.9,24.4,68.41
2017-01-25,16:46:19,8.1,1.9,24.4,65.25
2017-01-25,16:46:20,7.4,2.4,24.4,70.86
2017-01-25,16:46:21,8.1,1.9,24.4,65.25
2017-01-25,16:46:22,8.1,1.9,24.4,65.25
2017-01-25,16:46:23,7.4,2.4,24.3,70.86
2017-01-25,16:46:24,8.1,2.4,24.4,67.59
2017-01-25,16:46:25,7.4,2.4,24.3,70.86
2017-01-25,16:46:26,7.4,1.9,24.4,68.41
2017-01-25,16:46:27,2.0,1.9,24.3,99.3
2017-01-25,16:46:28,8.1,1.9,24.2,65.25
2017-01-25,16:46:29,7.4,2.4,24.2,70.86
2017-01-25,16:46:30,7.4,2.4,24.2,70.86
2017-01-25,16:46:31,7.4,2.4,24.2,70.86
2017-01-25,16:46:32,7.4,2.4,24.1,70.86
2017-01-25,16:46:33,8.1,2.4,24.2,67.59
2017-01-25,16:46:34,8.1,2.4,24.1,67.59
2017-01-25,16:46:35,7.4,2.4,24.2,70.86
2017-01-25,16:46:36,7.4,1.9,24.2,68.41
2017-01-25,16:46:37,8.1,1.9,24.3,65.25
2017-01-25,16:46:38,8.1,1.9,24.4,65.25
2017-01-25,16:46:39,7.4,2.4,24.4,70.86
2017-01-25,16:46:40,8.1,1.9,24.5,65.25
2017-01-25,16:46:41,7.4,1.9,24.5,68.41
2017-01-25,16:46:42,7.4,1.9,24.5,68.41
2017-01-25,16:46:43,8.1,1.9,24.5,65.25
2017-01-25,16:46:44,7.4,2.4,24.6,70.86
2017-01-25,16:46:45,7.4,1.9,24.7,68.41
2017-01-25,16:46:46,8.1,2.4,24.7,67.59
2017-01-25,16:46:47,7.4,2.4,24.8,70.86
2017-01-25,16:46:48,7.4,1.9,24.7,68.41
2017-01-25,16:46:49,7.4,1.9,24.7,68.41
2017-01-25,16:46:50,7.4,1.9,24.7,68.41
2017-01-25,16:46:51,7.4,2.4,24.8,70.86
2017-01-25,16:46:52,7.4,2.4,24.9,70.86
2017-01-25,16:46:53,8.1,2.4,24.9,67.59
2017-01-25,16:46:54,8.1,2.4,24.9,67.59
2017-01-25,16:46:55,7.4,1.9,24.8,68.41
2017-01-25,16:46:56,8.1,2.4,24.7,67.59
2017-01-25,16:46:57,7.4,1.9,24.8,68.41
2017-01-25,16:46:58,7.4,2.4,24.9,70.86
2017-01-25,16:46:59,7.4,2.4,24.9,70.86
2017-01-25,16:47:00,7.4,2.4,25.0,70.86
2017-01-25,16:47:01,7.4,1.9,25.1,68.41
2017-01-25,16:47:02,7.4,2.4,25.1,70.86
2017-01-25,16:47:03,8.1,1.9,25.1,65.25
2017-01-25,16:47:04,7.4,1.9,25.0,68.41
2017-01-25,16:47:05,8.1,1.9,24.9,65.25
2017-01-25,16:47:06,7.4,2.4,25.0,70.86
2017-01-25,16:47:07,8.0,1.9,25.1,65.69
2017-01-25,16:47:08,7.4,1.9,25.0,68.41
2017-01-25,16:47:09,8.0,1.9,24.9,65.69
2017-01-25,16:47:10,7.4,1.9,25.0,68.41
