Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:25,9.6,3.9,16.6,67.9
2017-01-25,16:37:26,8.7,3.9,16.6,72.1
2017-01-25,16:37:27,8.7,3.9,16.7,72.1
2017-01-25,16:37:28,8.7,4.7,16.7,76.22
2017-01-25,16:37:29,9.5,4.7,16.8,72.25
2017-01-25,16:39:28,8.6,3.8,16.6,72.09
2017-01-25,16:39:29,9.5,3.8,16.7,67.88
2017-01-25,16:39:30,9.5,4.6,16.7,71.75
2017-01-25,16:39:31,8.6,4.6,16.7,76.2
2017-01-25,16:39:32,9.5,3.8,16.6,67.88
2017-01-25,16:39:33,9.5,3.8,16.6,67.88
2017-01-25,16:39:34,9.5,3.8,16.6,67.88
2017-01-25,16:41:49,8.5,4.5,16.8,76.18
2017-01-25,16:41:50,9.4,4.5,16.7,71.73
2017-01-25,16:41:51,8.5,3.7,16.8,72.07
2017-01-25,16:41:52,9.4,3.7,16.9,67.85
2017-01-25,16:41:53,8.5,3.7,16.8,72.07
2017-01-25,16:41:59,9.3,4.5,16.9,72.21
2017-01-25,16:42:00,9.3,3.7,16.9,68.31
2017-01-25,16:42:01,9.3,3.7,16.8,68.31
2017-01-25,16:42:02,8.5,3.7,16.9,72.07
2017-01-25,16:42:03,8.5,3.7,16.8,72.07
2017-01-25,16:42:04,8.5,4.5,16.9,76.18
2017-01-25,16:42:05,8.5,3.7,16.8,72.07
2017-01-25,16:45:46,9.2,3.6,14.4,68.29
2017-01-25,16:45:47,8.3,3.6,14.4,72.54
2017-01-25,16:45:48,8.3,3.6,14.5,72.54
2017-01-25,16:45:49,8.3,4.4,14.6,76.68
2017-01-25,16:45:50,8.3,3.6,14.6,72.54
2017-01-25,16:45:51,9.2,3.5,14.7,67.81
2017-01-25,16:45:52,9.2,3.5,14.6,67.81
2017-01-25,16:45:53,9.2,4.3,14.7,71.7
2017-01-25,16:45:54,9.2,4.3,14.8,71.7
2017-01-25,16:45:55,8.3,4.3,14.8,76.15
2017-01-25,16:45:56,8.3,4.3,14.9,76.15
2017-01-25,16:45:57,8.3,3.5,14.8,72.03
2017-01-25,16:45:58,9.2,4.3,14.9,71.7
2017-01-25,16:45:59,9.2,4.3,14.9,71.7
2017-01-25,16:46:00,9.2,3.5,14.9,67.81
2017-01-25,16:46:01,8.3,3.5,14.8,72.03
2017-01-25,16:46:02,8.3,4.3,14.8,76.15
