Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:17,0.2,-3.1,3.8,78.75
2017-01-25,16:37:18,-0.1,-2.4,3.8,84.69
2017-01-25,16:37:19,-0.1,-3.1,3.7,80.46
2017-01-25,16:39:29,-0.1,-2.4,3.4,84.69
2017-01-25,16:39:30,-0.1,-3.2,3.3,79.87
2017-01-25,16:39:31,-0.1,-3.2,3.3,79.87
2017-01-25,16:39:32,-0.1,-2.4,3.3,84.69
2017-01-25,16:39:33,0.1,-2.4,3.3,83.49
2017-01-25,16:39:34,-0.1,-2.4,3.2,84.69
2017-01-25,16:39:57,-0.1,-3.2,3.7,79.87
2017-01-25,16:39:58,-0.1,-2.4,3.7,84.69
2017-01-25,16:39:59,0.1,-3.2,3.6,78.74
2017-01-25,16:40:00,0.1,-2.4,3.6,83.49
2017-01-25,16:40:01,0.1,-3.2,3.6,78.74
2017-01-25,16:40:02,-0.1,-3.2,3.7,79.87
2017-01-25,16:40:03,0.1,-2.4,3.6,83.49
2017-01-25,16:40:04,-0.1,-2.4,3.7,84.69
2017-01-25,16:40:05,0.1,-3.2,3.6,78.74
2017-01-25,16:40:06,-0.1,-2.4,3.6,84.69
2017-01-25,16:40:07,-0.1,-2.4,3.6,84.69
2017-01-25,16:40:08,0.1,-2.4,3.6,83.49
2017-01-25,16:40:09,-0.1,-3.2,3.5,79.87
2017-01-25,16:40:10,0.1,-3.2,3.4,78.74
2017-01-25,16:45:51,-0.2,-3.3,2.7,79.86
2017-01-25,16:45:52,0.0,-3.3,2.8,78.72
2017-01-25,16:45:53,0.0,-2.5,2.8,83.48
2017-01-25,16:45:54,-0.2,-3.1,2.8,81.04
2017-01-25,16:45:55,-0.2,-3.3,2.7,79.86
2017-01-25,16:45:56,-0.2,-2.5,2.7,84.68
2017-01-25,16:45:57,0.0,-3.3,2.6,78.72
2017-01-25,16:45:58,-0.2,-2.5,2.7,84.68
2017-01-25,16:45:59,0.0,-2.5,2.7,83.48
2017-01-25,16:46:00,0.0,-2.5,2.8,83.48
2017-01-25,16:46:01,-0.2,-2.5,2.7,84.68
2017-01-25,16:46:02,0.0,-3.3,2.7,78.72
2017-01-25,16:46:03,0.0,-3.3,2.7,78.72
2017-01-25,16:46:04,-0.2,-2.5,2.7,84.68
2017-01-25,16:46:05,0.0,-3.3,2.7,78.72
2017-01-25,16:46:06,-0.2,-2.5,2.7,84.68
2017-01-25,16:46:07,0.0,-3.3,2.6,78.72
2017-01-25,16:46:08,-0.2,-2.5,2.6,84.68
2017-01-25,16:46:09,0.0,-3.3,2.5,78.72
2017-01-25,16:46:10,0.0,-2.5,2.5,83.48
2017-01-25,16:46:11,0.0,-2.5,2.5,83.48
2017-01-25,16:46:12,-0.2,-2.5,2.6,84.68
2017-01-25,16:46:13,0.0,-2.5,2.5,83.48
2017-01-25,16:46:14,0.0,-2.5,2.6,83.48
2017-01-25,16:46:15,0.0,-2.5,2.5,83.48
2017-01-25,16:46:16,-0.2,-3.3,2.6,79.86
2017-01-25,16:46:17,-0.2,-2.5,2.5,84.68
2017-01-25,16:46:18,0.0,-2.5,2.5,83.48
2017-01-25,16:46:19,-0.2,-3.3,2.4,79.86
2017-01-25,16:46:20,-0.2,-3.3,2.4,79.86
2017-01-25,16:46:21,0.0,-2.5,2.4,83.48
2017-01-25,16:46:22,-0.2,-2.5,2.4,84.68
2017-01-25,16:46:23,-0.2,-3.3,2.4,79.86
2017-01-25,16:46:24,0.0,-2.5,2.5,83.48
2017-01-25,16:46:25,0.0,-3.3,2.5,78.72
2017-01-25,16:46:26,-0.2,-2.5,2.5,84.68
2017-01-25,16:46:27,0.0,-2.5,2.4,83.48
2017-01-25,16:46:28,0.0,-3.3,2.5,78.72
2017-01-25,16:46:29,0.0,-3.3,2.5,78.72
2017-01-25,16:46:30,-0.2,-2.5,2.5,84.68
2017-01-25,16:46:31,0.0,-3.3,2.5,78.72
2017-01-25,16:46:32,0.0,-3.3,2.5,78.72
2017-01-25,16:46:33,0.0,-2.5,2.4,83.48
2017-01-25,16:46:34,0.0,-2.5,2.4,83.48
2017-01-25,16:46:35,-0.2,-2.5,2.4,84.68
