Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:17,11.8,7.4,13.1,74.65
2017-01-25,16:37:18,12.5,7.4,13.1,71.31
2017-01-25,16:37:19,12.5,7.9,13.1,73.76
2017-01-25,16:41:50,11.6,7.2,12.6,74.62
2017-01-25,16:41:51,11.6,7.7,12.6,77.18
2017-01-25,16:41:52,12.3,7.2,12.5,71.28
2017-01-25,16:41:53,11.6,7.7,12.6,77.18
2017-01-25,16:45:49,12.1,7.0,13.9,71.24
2017-01-25,16:45:50,12.1,7.5,13.9,73.7
2017-01-25,16:45:51,12.1,7.5,13.9,73.7
2017-01-25,16:45:52,11.5,7.0,13.8,74.1
2017-01-25,16:45:53,11.5,7.0,13.8,74.1
2017-01-25,16:45:54,11.5,7.5,13.7,76.65
2017-01-25,16:45:55,12.1,7.5,13.8,73.7
2017-01-25,16:45:56,12.1,7.5,13.8,73.7
2017-01-25,16:45:57,12.1,7.5,13.8,73.7
2017-01-25,16:45:58,12.1,7.5,13.8,73.7
2017-01-25,16:45:59,11.5,7.5,13.9,76.65
2017-01-25,16:46:00,12.1,7.5,13.9,73.7
2017-01-25,16:46:01,12.1,7.0,13.9,71.24
2017-01-25,16:46:02,11.5,7.0,13.9,74.1
2017-01-25,16:46:03,12.1,7.0,14.0,71.24
2017-01-25,16:46:04,12.1,7.0,14.0,71.24
2017-01-25,16:46:05,11.5,7.5,14.0,76.65
2017-01-25,16:46:06,11.5,7.5,14.0,76.65
2017-01-25,16:46:07,11.5,7.5,14.1,76.65
2017-01-25,16:46:08,12.1,7.5,14.1,73.7
2017-01-25,16:46:09,11.5,7.5,14.1,76.65
2017-01-25,16:46:10,12.1,7.5,14.0,73.7
2017-01-25,16:46:11,11.5,7.0,14.1,74.1
2017-01-25,16:46:12,12.1,7.0,14.1,71.24
2017-01-25,16:46:13,12.1,7.0,14.2,71.24
2017-01-25,16:46:14,11.4,7.0,14.2,74.59
2017-01-25,16:46:15,11.4,7.0,14.3,74.59
2017-01-25,16:46:16,12.1,7.5,14.2,73.7
2017-01-25,16:46:17,11.4,7.0,14.3,74.59
2017-01-25,16:46:18,12.1,7.5,14.2,73.7
2017-01-25,16:46:19,12.1,7.5,14.3,73.7
2017-01-25,16:46:20,12.1,7.0,14.2,71.24
2017-01-25,16:46:21,11.4,7.5,14.2,77.16
2017-01-25,16:46:22,12.1,7.0,14.2,71.24
2017-01-25,16:46:23,11.4,7.5,14.2,77.16
2017-01-25,16:46:24,12.1,7.0,14.2,71.24
2017-01-25,16:46:25,11.4,7.5,14.3,77.16
2017-01-25,16:46:26,11.4,7.0,14.3,74.59
2017-01-25,16:46:27,11.4,7.0,14.4,74.59
2017-01-25,16:46:28,11.4,7.0,14.3,74.59
2017-01-25,16:46:29,12.1,7.0,14.3,71.24
2017-01-25,16:46:30,11.4,7.0,14.3,74.59
2017-01-25,16:46:31,11.4,7.5,14.3,77.16
2017-01-25,16:46:32,11.4,7.0,14.2,74.59
2017-01-25,16:46:33,12.1,7.0,14.3,71.24
2017-01-25,16:46:59,11.4,7.5,14.4,77.16
2017-01-25,16:47:00,11.4,7.5,14.3,77.16
2017-01-25,16:47:01,12.0,7.5,14.4,74.18
2017-01-25,16:47:02,12.0,7.0,14.3,71.71
2017-01-25,16:47:03,11.4,7.0,14.4,74.59
2017-01-25,16:47:04,12.0,7.0,14.4,71.71
2017-01-25,16:47:05,12.0,7.0,14.4,71.71
2017-01-25,16:47:06,11.4,7.0,14.4,74.59
2017-01-25,16:47:07,12.0,7.5,14.5,74.18
2017-01-25,16:47:08,11.4,7.0,14.5,74.59
2017-01-25,16:47:09,11.4,7.5,14.5,77.16
2017-01-25,16:47:10,11.4,7.5,14.5,77.16
