Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:30:59,1.5,-1,7.0,83.66
2017-01-25,17:31:00,2.1,-5.2,7.0,58.86
2017-01-25,17:31:01,1.5,-4.0,7.0,67.17
2017-01-25,17:31:02,2.1,-4.0,7.0,64.38
2017-01-25,17:31:03,1.5,-5.2,7.0,61.42
2017-01-25,17:31:04,1.5,-5.2,7.1,61.42
2017-01-25,17:31:05,1.5,-4.0,7.1,67.17
2017-01-25,17:31:06,1.5,-5.2,7.1,61.42
2017-01-25,17:31:07,1.5,-5.2,7.0,61.42
2017-01-25,17:31:08,1.5,-4.0,7.0,67.17
2017-01-25,17:31:09,2.1,-4.0,7.0,64.38
2017-01-25,17:31:10,1.5,-4.0,7.1,67.17
2017-01-25,17:31:11,2.1,-5.2,7.1,58.86
2017-01-25,17:31:12,1.5,-4.0,7.1,67.17
2017-01-25,17:31:13,1.5,-4.0,7.0,67.17
2017-01-25,17:31:14,2.1,-5.2,7.0,58.86
2017-01-25,17:31:15,2.1,-5.2,6.9,58.86
2017-01-25,17:31:16,2.1,-5.2,7.0,58.86
2017-01-25,17:31:17,2.1,-5.2,7.0,58.86
2017-01-25,17:31:18,1.5,-5.2,7.0,61.42
2017-01-25,17:31:19,2.1,-4.0,6.9,64.38
2017-01-25,17:31:20,2.1,-5.2,7.0,58.86
2017-01-25,17:31:21,2.1,-4.0,6.9,64.38
2017-01-25,17:31:22,2.1,-4.0,6.9,64.38
2017-01-25,17:31:23,1.5,-5.2,6.8,61.42
2017-01-25,17:31:24,2.1,-5.2,6.8,58.86
2017-01-25,17:31:25,1.5,-4.0,6.7,67.17
2017-01-25,17:31:26,2.1,-4.0,6.8,64.38
2017-01-25,17:31:27,2.1,-5.2,6.8,58.86
2017-01-25,17:31:28,1.5,-4.0,6.9,67.17
2017-01-25,17:31:29,2.1,-5.2,6.8,58.86
2017-01-25,17:31:30,1.5,-5.2,6.8,61.42
2017-01-25,17:31:31,1.5,-4.0,6.7,67.17
2017-01-25,17:31:32,2.1,-4.0,6.8,64.38
2017-01-25,17:31:33,2.1,-4.0,6.8,64.38
2017-01-25,17:31:34,2.1,-5.2,6.9,58.86
2017-01-25,17:31:35,2.1,-4.0,6.9,64.38
2017-01-25,17:31:36,2.1,-4.0,6.9,64.38
2017-01-25,17:31:37,2.1,-4.0,6.9,64.38
2017-01-25,17:31:38,1.5,-4.0,7.0,67.17
2017-01-25,17:31:39,2.1,-5.2,7.0,58.86
2017-01-25,17:31:40,2.1,-4.0,7.1,64.38
2017-01-25,17:31:41,2.1,-4.0,7.1,64.38
2017-01-25,17:31:42,1.5,-5.2,7.1,61.42
2017-01-25,17:31:43,2.1,-4.0,7.0,64.38
2017-01-25,17:31:44,2.1,-4.0,7.0,64.38
2017-01-25,17:31:45,1.5,-4.0,6.9,67.17
2017-01-25,17:31:46,2.1,-4.0,7.0,64.38
2017-01-25,17:31:47,1.5,-4.0,7.0,67.17
2017-01-25,17:31:48,2.1,-5.2,7.0,58.86
2017-01-25,17:31:49,1.5,-4.0,7.0,67.17
2017-01-25,17:31:50,2.1,-4.0,7.1,64.38
2017-01-25,17:31:51,2.1,-5.2,7.0,58.86
2017-01-25,17:31:52,1.5,-4.0,7.0,67.17
2017-01-25,17:31:53,1.5,-5.2,6.9,61.42
2017-01-25,17:31:54,1.5,-5.2,6.9,61.42
2017-01-25,17:31:55,1.5,-5.2,6.9,61.42
2017-01-25,17:31:56,2.1,-5.2,6.9,58.86
2017-01-25,17:31:57,1.5,-4.0,6.9,67.17
2017-01-25,17:31:58,1.5,-5.2,7.0,61.42
2017-01-25,17:31:59,1.5,-5.2,6.9,61.42
2017-01-25,17:32:00,2.1,-5.2,6.9,58.86
2017-01-25,17:32:01,2.1,-5.2,6.9,58.86
2017-01-25,17:32:02,2.1,-4.0,6.9,64.38
2017-01-25,17:32:03,2.1,-5.2,6.8,58.86
2017-01-25,17:32:04,1.5,-5.2,6.8,61.42
2017-01-25,17:32:05,2.1,-4.0,6.7,64.38
2017-01-25,17:32:06,1.5,-5.2,6.7,61.42
2017-01-25,17:32:07,1.5,-5.2,6.6,61.42
2017-01-25,17:32:08,0.7,-4.0,6.7,71.11
2017-01-25,17:32:09,2.1,-4.0,6.7,64.38
2017-01-25,17:32:10,1.5,-5.2,6.8,61.42
2017-01-25,17:32:11,2.1,-4.0,6.8,64.38
2017-01-25,17:32:12,2.1,-4.0,6.9,64.38
2017-01-25,17:32:13,2.1,-5.2,6.8,58.86
2017-01-25,17:32:14,2.1,-5.2,6.8,58.86
2017-01-25,17:32:15,2.1,-5.2,6.8,58.86
2017-01-25,17:32:16,2.1,-5.2,6.9,58.86
2017-01-25,17:32:17,1.5,-5.2,6.9,61.42
2017-01-25,17:32:18,2.1,-4.0,7.0,64.38
2017-01-25,17:32:19,1.5,-5.2,6.9,61.42
2017-01-25,17:32:20,2.1,-5.2,6.9,58.86
2017-01-25,17:32:21,2.1,-4.0,6.9,64.38
2017-01-25,17:32:22,1.5,-5.2,7.0,61.42
2017-01-25,17:32:23,1.5,-5.2,7.0,61.42
2017-01-25,17:32:24,2.1,-5.2,7.0,58.86
2017-01-25,17:32:25,2.1,-4.0,6.9,64.38
2017-01-25,17:32:26,1.5,-4.0,6.9,67.17
2017-01-25,17:32:27,1.5,-5.2,6.9,61.42
2017-01-25,17:32:28,1.5,-5.2,6.9,61.42
2017-01-25,17:32:29,2.0,-5.2,6.9,59.28
2017-01-25,17:32:30,1.5,-5.2,7.0,61.42
2017-01-25,17:32:31,2.0,-5.2,7.0,59.28
2017-01-25,17:32:32,2.0,-5.2,7.0,59.28
2017-01-25,17:32:33,2.0,-4.0,7.0,64.84
2017-01-25,17:32:34,1.5,-5.2,7.0,61.42
2017-01-25,17:32:35,1.5,-4.0,6.9,67.17
2017-01-25,17:32:36,2.0,-5.2,7.0,59.28
2017-01-25,17:32:37,2.0,-4.0,6.9,64.84
2017-01-25,17:32:38,1.5,-5.2,7.0,61.42
2017-01-25,17:32:39,1.5,-5.2,6.9,61.42
2017-01-25,17:32:40,2.0,-5.2,7.0,59.28
2017-01-25,17:32:41,1.5,-4.0,7.0,67.17
2017-01-25,17:32:42,2.0,-5.2,7.1,59.28
2017-01-25,17:32:43,2.0,-4.0,7.1,64.84
2017-01-25,17:32:44,1.5,-5.2,7.1,61.42
2017-01-25,17:32:45,1.5,-5.3,7.1,60.96
2017-01-25,17:32:46,1.5,-4.1,7.2,66.68
2017-01-25,17:32:47,1.5,-5.3,7.2,60.96
2017-01-25,17:32:48,2.0,-5.3,7.2,58.84
2017-01-25,17:32:49,1.5,-4.1,7.2,66.68
2017-01-25,17:32:50,1.5,-4.1,7.3,66.68
2017-01-25,17:32:51,1.5,-4.1,7.2,66.68
2017-01-25,17:32:52,2.0,-4.1,7.3,64.36
2017-01-25,17:32:53,2.0,-5.3,7.3,58.84
2017-01-25,17:32:54,1.5,-4.1,7.3,66.68
2017-01-25,17:32:55,2.0,-4.1,7.3,64.36
2017-01-25,17:32:56,2.0,-4.1,7.4,64.36
2017-01-25,17:32:57,2.0,-4.1,7.4,64.36
