Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:33:50,-0.7,-2.6,18.7,87.14
2017-01-25,17:33:51,-0.4,-3.1,18.8,82.21
2017-01-25,17:33:52,-0.7,-2.6,18.7,87.14
2017-01-25,17:33:53,-0.4,-2.6,18.7,85.28
2017-01-25,17:33:54,-0.7,-2.6,18.6,87.14
2017-01-25,17:33:55,-0.4,-3.1,18.7,82.21
2017-01-25,17:33:56,-0.4,-3.1,18.7,82.21
2017-01-25,17:33:57,-0.4,-3.1,18.7,82.21
2017-01-25,17:34:04,-0.7,-2.6,18.9,87.14
2017-01-25,17:34:05,-0.7,-2.6,19.0,87.14
2017-01-25,17:34:06,-0.7,-2.6,18.9,87.14
2017-01-25,17:34:07,-0.7,-3.1,19.0,84.01
2017-01-25,17:34:08,-0.4,-2.6,19.0,85.28
2017-01-25,17:34:09,-0.4,-3.1,19.1,82.21
2017-01-25,17:34:10,-0.4,-2.6,19.0,85.28
2017-01-25,17:34:11,-0.7,-2.6,19.0,87.14
2017-01-25,17:34:12,-0.4,-3.1,19.0,82.21
2017-01-25,17:34:13,-0.7,-2.6,19.1,87.14
2017-01-25,17:34:14,-0.7,-2.6,19.0,87.14
2017-01-25,17:34:15,-0.7,-2.6,19.0,87.14
2017-01-25,17:34:16,-0.4,-3.1,18.9,82.21
2017-01-25,17:34:17,-0.7,-2.6,19.0,87.14
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,11:44:19,-2.0,-4.7,12.5,82.0
2017-01-26,12:19:35,-1.4,-4.8,13.0,77.92
2017-01-26,12:19:36,-1.2,-4.0,13.1,81.5
2017-01-26,12:19:37,-1.2,-4.0,13.2,81.5
2017-01-26,12:19:38,-1.2,-4.8,13.2,76.8
2017-01-26,12:19:39,-1.2,-4.0,13.2,81.5
2017-01-26,12:19:40,-1.2,-4.0,13.1,81.5
2017-01-26,12:19:41,-1.2,-4.0,13.2,81.5
2017-01-26,12:19:42,-1.4,-4.0,13.1,82.69
2017-01-26,12:19:43,-1.4,-4.0,13.2,82.69
2017-01-26,12:19:44,-1.2,-4.0,13.1,81.5
2017-01-26,12:19:53,-1.2,-4.8,13.0,76.8
2017-01-26,12:19:54,-1.2,-4.0,13.0,81.5
2017-01-26,12:19:55,-1.2,-4.0,13.0,81.5
2017-01-26,12:19:56,-1.2,-4.0,13.1,81.5
2017-01-26,12:19:57,-1.4,-4.0,13.0,82.69
2017-01-26,12:19:58,-1.2,-4.8,13.1,76.8
2017-01-26,12:19:59,-1.2,-4.8,13.0,76.8
2017-01-26,12:20:00,-1.2,-4.0,13.0,81.5
2017-01-26,12:20:01,-1.4,-4.0,13.0,82.69
2017-01-26,12:20:02,-1.2,-4.0,13.1,81.5
2017-01-26,12:20:03,-1.2,-4.8,13.0,76.8
2017-01-26,12:20:04,-1.2,-4.8,13.0,76.8
2017-01-26,12:20:05,-1.2,-4.8,12.9,76.8
2017-01-26,12:20:06,-1.2,-4.8,12.7,76.8
2017-01-26,12:20:07,-1.2,-4.0,13.0,81.5
2017-01-26,12:20:08,-1.4,-4.0,13.0,82.69
2017-01-26,12:20:09,-1.4,-4.8,13.0,77.92
2017-01-26,12:20:10,-1.4,-4.0,13.1,82.69
2017-01-26,12:20:11,-1.2,-4.0,13.2,81.5
2017-01-26,12:20:12,-1.2,-4.0,13.1,81.5
2017-01-26,12:20:13,-1.2,-4.8,13.2,76.8
2017-01-26,12:20:14,-1.2,-4.8,13.2,76.8
2017-01-26,12:20:15,-1.4,-4.8,13.3,77.92
2017-01-26,12:20:16,-1.2,-4.0,13.2,81.5
2017-01-26,12:20:17,-1.2,-4.8,13.2,76.8
2017-01-26,12:20:18,-1.4,-4.8,13.1,77.92
2017-01-26,12:20:19,-1.2,-4.0,13.2,81.5
2017-01-26,12:20:20,-1.4,-4.0,13.2,82.69
