Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:30:59,-1.1,-3.7,8.1,82.73
2017-01-25,17:31:00,-0.5,-3.7,8.1,79.23
2017-01-25,17:31:01,-1.1,-2.8,8.0,88.39
2017-01-25,17:31:02,-1.1,-2.8,8.0,88.39
2017-01-25,17:31:03,-1.5,-3.7,8.0,85.16
2017-01-25,17:31:04,-1.1,-3.7,8.0,82.73
2017-01-25,17:31:05,-1.5,-2.8,8.0,90.98
2017-01-25,17:31:06,-1.5,-2.8,8.1,90.98
2017-01-25,17:31:07,-1.1,-2.8,8.0,88.39
2017-01-25,17:31:08,-1.5,-3.7,8.1,85.16
2017-01-25,17:31:09,-1.5,-3.7,8.1,85.16
2017-01-25,17:31:10,-1.1,-3.7,8.2,82.73
2017-01-25,17:31:11,-1.5,-2.8,8.2,90.98
2017-01-25,17:31:12,-1.5,-2.8,8.2,90.98
2017-01-25,17:31:13,-1.5,-3.7,8.1,85.16
2017-01-25,17:31:14,-0.5,-2.8,8.2,84.65
2017-01-25,17:31:15,-1.1,-3.7,8.2,82.73
2017-01-25,17:31:16,-1.1,-2.8,8.2,88.39
2017-01-25,17:31:17,-1.1,-2.8,8.2,88.39
2017-01-25,17:31:18,-1.1,-2.8,8.3,88.39
2017-01-25,17:31:19,-1.5,-3.7,8.2,85.16
2017-01-25,17:31:20,-1.5,-3.7,8.2,85.16
2017-01-25,17:31:21,-1.1,-3.7,8.1,82.73
2017-01-25,17:31:22,-1.5,-2.8,8.2,90.98
2017-01-25,17:31:23,-1.1,-3.7,8.1,82.73
2017-01-25,17:31:24,-1.1,-3.7,8.2,82.73
2017-01-25,17:31:25,-1.1,-2.8,8.2,88.39
2017-01-25,17:31:26,-1.1,-2.8,8.2,88.39
2017-01-25,17:31:27,-1.5,-3.7,8.2,85.16
2017-01-25,17:31:28,-1.5,-3.7,8.3,85.16
2017-01-25,17:31:29,-1.5,-2.8,8.2,90.98
