Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:33:50,1.7,1.2,30.4,96.53
2017-01-25,17:33:51,2.1,0.7,30.5,90.58
2017-01-25,17:33:52,2.1,1.2,30.5,93.85
2017-01-25,17:33:53,2.1,1.2,30.5,93.85
2017-01-25,17:33:54,2.1,0.7,30.5,90.58
2017-01-25,17:33:55,2.1,1.2,30.5,93.85
2017-01-25,17:33:56,2.1,1.2,30.5,93.85
2017-01-25,17:33:57,2.1,1.2,30.5,93.85
2017-01-26,11:43:53,1.5,-1.7,20.4,79.53
2017-01-26,11:43:53,1.5,-1.7,20.4,79.53
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,11:44:27,1.4,-3.0,20.0,72.83
2017-01-26,12:19:34,1.1,-3.4,20.4,72.24
2017-01-26,12:19:35,0.9,-2.1,20.4,80.6
2017-01-26,12:19:36,1.1,-3.4,20.5,72.24
2017-01-26,12:19:37,1.1,-2.1,20.4,79.47
2017-01-26,12:19:38,0.9,-2.1,20.5,80.6
2017-01-26,12:19:39,1.1,-2.1,20.4,79.47
2017-01-26,12:19:40,1.1,-3.4,20.5,72.24
2017-01-26,12:19:41,1.1,-3.4,20.4,72.24
2017-01-26,12:19:42,1.1,-3.4,20.5,72.24
2017-01-26,12:19:43,0.9,-3.4,20.4,73.28
2017-01-26,12:19:44,1.1,-2.1,20.5,79.47
2017-01-26,12:20:00,0.9,-3.4,20.6,73.28
2017-01-26,12:20:01,0.9,-3.4,20.6,73.28
2017-01-26,12:20:02,0.9,-2.1,20.6,80.6
2017-01-26,12:20:03,0.9,-2.1,20.6,80.6
2017-01-26,12:20:04,0.9,-2.1,20.6,80.6
2017-01-26,12:20:05,0.3,-3.4,20.5,76.48
2017-01-26,12:20:06,1.1,-3.4,20.6,72.24
2017-01-26,12:20:07,0.9,-2.1,20.6,80.6
2017-01-26,12:20:08,0.9,-3.4,20.7,73.28
2017-01-26,12:20:09,1.1,-3.4,20.7,72.24
2017-01-26,12:20:10,0.9,-3.4,20.8,73.28
2017-01-26,12:20:11,0.9,-3.4,20.8,73.28
2017-01-26,12:20:12,0.9,-3.4,20.9,73.28
2017-01-26,12:20:13,0.9,-2.1,20.8,80.6
2017-01-26,12:20:14,0.9,-3.4,20.9,73.28
2017-01-26,12:20:15,0.9,-2.1,21.0,80.6
2017-01-26,12:20:16,0.9,-2.1,21.0,80.6
2017-01-26,12:20:17,0.9,-2.1,21.0,80.6
2017-01-26,12:20:18,0.9,-2.1,21.0,80.6
2017-01-26,12:20:19,0.9,-2.1,21.0,80.6
