Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,17:31:00,-1.1,-3.2,12.6,85.83
2017-01-25,17:31:01,-1.4,-3.8,12.6,83.92
2017-01-25,17:31:02,-1.1,-3.2,12.6,85.83
2017-01-25,17:31:03,-1.4,-3.2,12.7,87.71
2017-01-25,17:31:04,-1.1,-3.8,12.6,82.12
2017-01-25,17:31:05,-1.1,-3.8,12.6,82.12
2017-01-25,17:31:06,-1.4,-3.8,12.5,83.92
2017-01-25,17:31:07,-1.4,-3.2,12.4,87.71
2017-01-25,17:31:08,-1.4,-3.2,12.5,87.71
2017-01-25,17:31:09,-1.1,-3.2,12.4,85.83
2017-01-25,17:31:10,-1.1,-3.2,12.5,85.83
2017-01-25,17:31:11,-1.4,-3.2,12.6,87.71
2017-01-25,17:31:12,-1.4,-3.8,12.6,83.92
2017-01-25,17:31:13,-1.4,-3.8,12.6,83.92
2017-01-25,17:31:14,-1.1,-3.2,12.6,85.83
2017-01-25,17:31:15,-1.4,-3.8,12.6,83.92
2017-01-25,17:31:16,-1.4,-3.2,12.6,87.71
2017-01-25,17:31:17,-1.1,-3.2,12.7,85.83
2017-01-25,17:31:18,-1.4,-3.2,12.6,87.71
2017-01-25,17:31:19,-1.1,-3.8,12.6,82.12
2017-01-25,17:31:20,-1.1,-3.2,12.6,85.83
2017-01-25,17:31:21,-1.4,-3.8,12.7,83.92
2017-01-25,17:31:22,-1.1,-3.8,12.8,82.12
2017-01-25,17:31:23,-1.4,-3.8,12.8,83.92
2017-01-25,17:31:24,-1.4,-3.8,12.8,83.92
2017-01-25,17:31:25,-1.4,-3.8,12.8,83.92
2017-01-25,17:31:26,-1.4,-3.2,12.9,87.71
2017-01-25,17:31:27,-1.1,-3.2,12.8,85.83
2017-01-25,17:31:28,-1.4,-3.8,12.8,83.92
2017-01-25,17:31:29,-1.4,-3.8,12.8,83.92
2017-01-25,17:31:30,-1.1,-3.2,12.8,85.83
2017-01-25,17:31:31,-1.1,-3.8,12.8,82.12
2017-01-25,17:31:32,-1.1,-3.8,12.9,82.12
2017-01-25,17:31:33,-1.4,-3.2,13.0,87.71
2017-01-25,17:31:34,-1.4,-3.2,12.9,87.71
2017-01-25,17:31:35,-1.1,-3.2,12.8,85.83
2017-01-25,17:31:36,-1.1,-3.2,12.9,85.83
2017-01-25,17:31:37,-1.4,-3.8,13.0,83.92
2017-01-25,17:31:38,-1.4,-3.8,13.0,83.92
2017-01-25,17:31:39,-1.4,-3.2,13.1,87.71
2017-01-25,17:31:40,-1.4,-3.2,13.0,87.71
2017-01-25,17:31:41,-1.1,-3.2,13.1,85.83
2017-01-25,17:31:42,-1.4,-3.8,13.1,83.92
2017-01-25,17:31:43,-1.4,-3.2,13.1,87.71
2017-01-25,17:31:44,-1.1,-3.2,13.1,85.83
2017-01-25,17:31:45,-1.1,-3.8,13.2,82.12
2017-01-25,17:31:46,-1.4,-3.8,13.3,83.92
2017-01-25,17:31:47,-1.1,-3.8,13.2,82.12
2017-01-25,17:31:48,-1.4,-3.2,13.3,87.71
2017-01-25,17:31:49,-1.4,-3.2,13.2,87.71
2017-01-25,17:31:50,-1.1,-3.8,13.3,82.12
2017-01-25,17:31:51,-1.4,-3.8,13.3,83.92
2017-01-25,17:31:52,-1.4,-3.2,13.4,87.71
2017-01-25,17:31:53,-1.4,-3.8,13.5,83.92
2017-01-25,17:31:54,-1.1,-3.8,13.5,82.12
2017-01-25,17:31:55,-1.4,-3.2,13.6,87.71
2017-01-25,17:31:56,-1.4,-3.8,13.5,83.92
2017-01-25,17:31:57,-1.4,-3.8,13.5,83.92
2017-01-25,17:31:58,-1.4,-3.8,13.4,83.92
2017-01-25,17:31:59,-1.1,-3.2,13.5,85.83
2017-01-25,17:32:00,-1.1,-3.8,13.4,82.12
