Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-26,11:43:54,-4.7,-8.9,11.5,72.76
2017-01-26,11:43:54,-4.7,-8.9,11.5,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,11:44:14,-4.7,-8.9,11.3,72.76
2017-01-26,12:20:00,-9.9,-12.4,11.1,82.17
2017-01-26,12:20:01,-9.6,-12.4,11.2,80.28
2017-01-26,12:20:02,-9.6,-13.5,11.3,73.51
2017-01-26,12:20:03,-9.9,-13.5,11.3,75.25
2017-01-26,12:20:04,-9.9,-12.4,11.3,82.17
2017-01-26,12:20:05,-9.9,-12.4,11.3,82.17
2017-01-26,12:20:06,-9.9,-12.4,11.4,82.17
2017-01-26,12:20:07,-9.9,-13.5,11.4,75.25
2017-01-26,12:20:08,-9.6,-13.5,11.5,73.51
2017-01-26,12:20:09,-9.6,-12.4,11.5,80.28
2017-01-26,12:20:10,-9.9,-12.4,11.5,82.17
2017-01-26,12:20:11,-9.9,-13.5,11.4,75.25
2017-01-26,12:20:12,-9.6,-12.4,11.4,80.28
2017-01-26,12:20:13,-9.6,-12.4,11.4,80.28
2017-01-26,12:20:14,-9.9,-12.4,11.4,82.17
2017-01-26,12:20:15,-9.6,-13.5,11.4,73.51
2017-01-26,12:20:16,-9.9,-12.4,11.4,82.17
2017-01-26,12:20:17,-9.6,-13.5,11.3,73.51
2017-01-26,12:20:18,-9.9,-13.5,11.3,75.25
2017-01-26,12:20:19,-9.6,-12.4,11.3,80.28
