Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-26,11:43:53,1.5,-5.9,18.5,58.27
2017-01-26,11:43:53,1.5,-5.9,18.5,58.27
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,11:44:20,1.7,-6.5,18.8,54.89
2017-01-26,12:19:34,1.6,-6.4,17.4,55.71
2017-01-26,12:19:35,1.6,-6.4,17.4,55.71
2017-01-26,12:19:36,1.7,-6.4,17.4,55.31
2017-01-26,12:19:37,1.7,-6.4,17.3,55.31
2017-01-26,12:19:38,1.6,-6.4,17.2,55.71
2017-01-26,12:19:39,1.7,-5.8,17.2,57.88
2017-01-26,12:19:40,1.6,-5.8,17.2,58.29
2017-01-26,12:19:41,1.6,-6.4,17.2,55.71
2017-01-26,12:19:42,1.7,-6.4,17.1,55.31
2017-01-26,12:19:43,1.6,-6.4,17.2,55.71
2017-01-26,12:19:44,1.6,-5.8,17.1,58.29
2017-01-26,12:19:59,1.7,-6.4,16.8,55.31
2017-01-26,12:20:00,1.7,-5.8,16.8,57.88
2017-01-26,12:20:01,1.7,-6.4,16.9,55.31
2017-01-26,12:20:02,1.6,-5.8,16.8,58.29
2017-01-26,12:20:03,1.6,-5.8,16.9,58.29
2017-01-26,12:20:04,1.7,-5.8,16.8,57.88
2017-01-26,12:20:05,1.7,-6.4,16.8,55.31
2017-01-26,12:20:06,1.7,-6.4,16.8,55.31
2017-01-26,12:20:07,1.6,-5.8,16.9,58.29
2017-01-26,12:20:08,1.7,-5.8,16.8,57.88
2017-01-26,12:20:09,1.7,-6.4,16.8,55.31
2017-01-26,12:20:10,1.7,-6.4,16.7,55.31
2017-01-26,12:20:11,1.6,-5.8,16.8,58.29
2017-01-26,12:20:12,1.6,-6.4,16.8,55.71
2017-01-26,12:20:13,1.6,-5.8,16.9,58.29
2017-01-26,12:20:14,1.7,-5.8,17.0,57.88
2017-01-26,12:20:15,1.6,-6.4,17.0,55.71
2017-01-26,12:20:16,1.7,-6.4,17.1,55.31
2017-01-26,12:20:17,1.6,-5.8,17.0,58.29
2017-01-26,12:20:18,1.6,-5.8,17.1,58.29
2017-01-26,12:20:19,1.6,-5.8,17.0,58.29
