Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-24,12:52:46,-1.0,-4.7,8.6,76.26438621943404
2017-01-24,12:52:47,-1.2,-4.7,8.6,77.3752913035902
2017-01-24,12:52:48,-1.0,-4.1,8.6,79.74024622665279
2017-01-24,12:52:49,-1.0,-4.1,8.6,79.74024622665279
2017-01-24,12:52:50,-1.2,-4.7,8.6,77.3752913035902
2017-01-24,12:52:51,-1.2,-4.1,8.5,80.9011129700696
2017-01-24,12:52:52,-1.2,-4.7,8.4,77.3752913035902
2017-01-24,12:52:53,-1.0,-4.1,8.3,79.74024622665279
2017-01-24,12:52:54,-1.2,-4.7,8.4,77.3752913035902
2017-01-24,12:52:55,-1.2,-4.7,8.3,77.3752913035902
2017-01-24,12:52:56,-1.0,-4.1,8.2,79.74024622665279
2017-01-24,12:52:57,-1.0,-4.7,8.3,76.26438621943404
2017-01-24,12:52:58,-1.2,-4.1,8.2,80.9011129700696
2017-01-24,12:52:59,-1.2,-4.7,8.2,77.3752913035902
2017-01-24,12:53:00,-1.0,-4.7,8.1,76.26438621943404
2017-01-24,12:53:01,-1.2,-4.7,8.0,77.3752913035902
2017-01-24,12:53:02,-1.2,-4.1,7.9,80.9011129700696
2017-01-24,12:53:03,-1.2,-4.7,7.8,77.3752913035902
2017-01-24,12:53:04,-1.0,-4.7,7.9,76.26438621943404
2017-01-24,12:53:05,-1.0,-4.7,7.8,76.26438621943404
2017-01-24,12:53:06,-1.0,-4.1,7.8,79.74024622665279
2017-01-24,12:53:07,-1.2,-4.7,7.7,77.3752913035902
2017-01-24,12:53:08,-1.0,-4.7,7.8,76.26438621943404
2017-01-24,12:53:09,-1.0,-4.7,7.8,76.26438621943404
2017-01-24,12:53:10,-1.2,-4.7,7.8,77.3752913035902
2017-01-24,12:53:11,-1.0,-4.7,7.8,76.26438621943404
2017-01-24,12:53:12,-1.2,-4.1,7.9,80.9011129700696
2017-01-24,12:53:13,-1.0,-4.7,8.0,76.26438621943404
2017-01-24,12:53:14,-1.2,-4.1,7.9,80.9011129700696
2017-01-24,12:53:15,-1.2,-4.1,8.0,80.9011129700696
2017-01-24,12:53:16,-1.2,-4.7,7.9,77.3752913035902
2017-01-24,12:53:17,-1.2,-4.7,8.0,77.3752913035902
2017-01-24,12:53:18,-1.0,-4.7,7.9,76.26438621943404
2017-01-24,12:53:19,-1.2,-4.7,7.8,77.3752913035902
2017-01-24,12:53:20,-1.2,-4.1,7.8,80.9011129700696
2017-01-24,12:53:21,-1.0,-4.7,7.8,76.26438621943404
2017-01-24,12:53:22,-1.2,-4.1,7.9,80.9011129700696
2017-01-24,12:53:23,-1.2,-4.1,8.0,80.9011129700696
