Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-24,12:52:46,-3.9,-6.9,10.9,79.90476250878021
2017-01-24,12:52:47,-3.9,-6.9,10.8,79.90476250878021
2017-01-24,12:52:48,-3.9,-6.3,10.7,83.61379237814377
2017-01-24,12:52:49,-3.9,-6.3,10.8,83.61379237814377
2017-01-24,12:52:50,-4.1,-6.3,10.9,84.85981284289676
2017-01-24,12:52:51,-3.9,-6.3,10.8,83.61379237814377
2017-01-24,12:52:52,-4.1,-6.3,10.7,84.85981284289676
2017-01-24,12:52:53,-3.9,-6.9,10.7,79.90476250878021
2017-01-24,12:52:54,-4.1,-6.3,10.6,84.85981284289676
2017-01-24,12:52:55,-3.9,-6.3,10.7,83.61379237814377
2017-01-24,12:52:56,-3.9,-6.3,10.6,83.61379237814377
2017-01-24,12:52:57,-3.9,-6.3,10.7,83.61379237814377
2017-01-24,12:52:58,-1.2,-6.3,10.6,68.6219682134889
2017-01-24,12:52:59,-3.9,-6.9,10.6,79.90476250878021
2017-01-24,12:53:00,-3.9,-6.9,10.5,79.90476250878021
2017-01-24,12:53:01,-4.1,-6.9,10.6,81.09620617539396
2017-01-24,12:53:02,-4.1,-6.3,10.6,84.85981284289676
2017-01-24,12:53:03,-4.1,-6.3,10.7,84.85981284289676
2017-01-24,12:53:04,-3.9,-6.9,10.6,79.90476250878021
2017-01-24,12:53:05,-4.1,-6.9,10.6,81.09620617539396
2017-01-24,12:53:06,-3.9,-6.3,10.6,83.61379237814377
2017-01-24,12:53:07,-3.9,-6.3,10.6,83.61379237814377
2017-01-24,12:53:08,-3.9,-6.9,10.6,79.90476250878021
2017-01-24,12:53:09,-3.9,-6.3,10.6,83.61379237814377
2017-01-24,12:53:10,-4.1,-6.3,10.5,84.85981284289676
2017-01-24,12:53:11,-4.1,-6.3,10.4,84.85981284289676
2017-01-24,12:53:12,-3.9,-6.3,10.4,83.61379237814377
2017-01-24,12:53:13,-3.9,-6.3,10.4,83.61379237814377
2017-01-24,12:53:14,-3.9,-6.9,10.5,79.90476250878021
2017-01-24,12:53:15,-3.9,-6.9,10.6,79.90476250878021
2017-01-24,12:53:16,-4.1,-6.3,10.5,84.85981284289676
2017-01-24,12:53:17,-3.9,-6.9,10.6,79.90476250878021
