Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-24,12:52:45,-1.8,-7.4,13.8,65.93318189897037
2017-01-24,12:52:46,-1.5,-6.7,13.9,68.039533375267
2017-01-24,12:52:47,-1.8,-6.7,13.9,69.54050675361081
2017-01-24,12:52:48,-1.8,-7.4,14.0,65.93318189897037
2017-01-24,12:52:49,-1.5,-7.4,13.9,64.50908873078663
2017-01-24,12:52:50,-1.5,-7.4,13.9,64.50908873078663
2017-01-24,12:52:51,-1.8,-7.4,13.8,65.93318189897037
2017-01-24,12:52:52,-1.5,-7.4,13.8,64.50908873078663
2017-01-24,12:52:53,-1.8,-6.7,13.7,69.54050675361081
2017-01-24,12:52:54,-1.5,-7.4,13.7,64.50908873078663
2017-01-24,12:52:55,-1.5,-7.4,13.6,64.50908873078663
2017-01-24,12:52:56,-1.8,-7.4,13.5,65.93318189897037
2017-01-24,12:52:57,-1.8,-7.4,13.5,65.93318189897037
2017-01-24,12:52:58,-1.5,-7.4,13.5,64.50908873078663
2017-01-24,12:52:59,-1.8,-6.7,13.6,69.54050675361081
2017-01-24,12:53:00,-1.8,-7.4,13.5,65.93318189897037
2017-01-24,12:53:01,-1.8,-7.4,13.6,65.93318189897037
2017-01-24,12:53:02,-1.8,-7.4,13.7,65.93318189897037
2017-01-24,12:53:03,-1.8,-7.4,13.6,65.93318189897037
2017-01-24,12:53:04,-1.8,-7.4,13.7,65.93318189897037
2017-01-24,12:53:05,-1.5,-6.7,13.7,68.039533375267
2017-01-24,12:53:06,-1.8,-6.7,13.7,69.54050675361081
2017-01-24,12:53:07,-1.8,-6.7,13.7,69.54050675361081
2017-01-24,12:53:08,-1.5,-6.7,13.8,68.039533375267
2017-01-24,12:53:09,-1.5,-6.7,13.8,68.039533375267
2017-01-24,12:53:10,-1.8,-7.4,13.9,65.93318189897037
2017-01-24,12:53:11,-1.5,-6.7,13.9,68.039533375267
2017-01-24,12:53:12,-1.5,-7.4,14.0,64.50908873078663
2017-01-24,12:53:13,-0.6,-6.7,13.9,63.7461243918496
2017-01-24,12:53:14,-1.8,-6.7,13.9,69.54050675361081
2017-01-24,12:53:15,-1.5,-6.7,13.8,68.039533375267
2017-01-24,12:53:16,-1.8,-6.7,13.9,69.54050675361081
2017-01-24,12:53:17,-1.5,-7.4,13.8,64.50908873078663
2017-01-24,12:53:18,-1.8,-7.4,13.9,65.93318189897037
2017-01-24,12:53:19,-0.5,-6.7,13.9,63.28775971125153
2017-01-24,12:53:20,-1.8,-7.4,14.0,65.93318189897037
2017-01-24,12:53:21,-1.8,-6.7,13.9,69.54050675361081
2017-01-24,12:53:22,-0.5,-6.7,14.0,63.28775971125153
2017-01-24,12:53:23,-1.8,-6.7,14.1,69.54050675361081
2017-01-24,12:53:24,-1.5,-6.7,14.1,68.039533375267
2017-01-24,12:53:25,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:26,-1.8,-6.7,14.1,69.54050675361081
2017-01-24,12:53:27,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:28,-1.5,-7.4,14.1,64.50908873078663
2017-01-24,12:53:29,-1.5,-7.4,14.1,64.50908873078663
2017-01-24,12:53:30,-1.8,-7.4,14.1,65.93318189897037
2017-01-24,12:53:31,-1.8,-6.7,14.2,69.54050675361081
2017-01-24,12:53:32,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:33,-1.5,-7.4,14.2,64.50908873078663
2017-01-24,12:53:34,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:35,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:36,-1.5,-6.7,14.2,68.039533375267
2017-01-24,12:53:37,-1.8,-6.7,14.3,69.54050675361081
2017-01-24,12:53:38,-1.5,-6.7,14.3,68.039533375267
2017-01-24,12:53:39,-1.5,-7.4,14.3,64.50908873078663
2017-01-24,12:53:40,-1.5,-7.4,14.2,64.50908873078663
2017-01-24,12:53:41,-1.5,-7.4,14.3,64.50908873078663
2017-01-24,12:53:42,-1.5,-6.7,14.2,68.039533375267
2017-01-24,12:53:43,-1.8,-7.4,14.2,65.93318189897037
2017-01-24,12:53:44,-1.8,-6.7,14.1,69.54050675361081
2017-01-24,12:53:45,-1.5,-6.7,14.2,68.039533375267
2017-01-24,12:53:46,-1.8,-6.7,14.1,69.54050675361081
2017-01-24,12:53:47,-1.8,-6.7,14.1,69.54050675361081
2017-01-24,12:53:48,-1.5,-6.7,14.1,68.039533375267
2017-01-24,12:53:49,-1.5,-6.7,14.2,68.039533375267
2017-01-24,12:53:50,-1.5,-7.4,14.1,64.50908873078663
