Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-24,12:52:46,-2.2,-5.7,11.3,77.21045952862859
2017-01-24,12:52:47,-2.1,-6.3,11.2,73.26248461679374
2017-01-24,12:52:48,-2.1,-6.3,11.3,73.26248461679374
2017-01-24,12:52:49,-2.1,-5.7,11.2,76.64943825772956
2017-01-24,12:52:50,-2.2,-6.3,11.2,73.79902970705979
2017-01-24,12:52:51,-2.1,-5.7,11.2,76.64943825772956
2017-01-24,12:52:52,-2.2,-5.7,11.3,77.21045952862859
2017-01-24,12:52:53,-2.2,-5.7,11.2,77.21045952862859
2017-01-24,12:52:54,-2.1,-6.3,11.2,73.26248461679374
2017-01-24,12:52:55,-2.1,-6.3,11.2,73.26248461679374
2017-01-24,12:52:56,-2.2,-5.7,11.2,77.21045952862859
2017-01-24,12:52:57,-2.2,-5.7,11.1,77.21045952862859
2017-01-24,12:52:58,-2.2,-5.7,11.2,77.21045952862859
2017-01-24,12:52:59,-2.1,-5.7,11.1,76.64943825772956
2017-01-24,12:53:00,-2.2,-6.3,11.2,73.79902970705979
2017-01-24,12:53:01,-2.2,-6.3,11.2,73.79902970705979
2017-01-24,12:53:02,-2.2,-5.7,11.3,77.21045952862859
2017-01-24,12:53:03,-2.1,-6.3,11.3,73.26248461679374
2017-01-24,12:53:04,-2.1,-5.7,11.4,76.64943825772956
2017-01-24,12:53:05,-2.1,-5.7,11.5,76.64943825772956
2017-01-24,12:53:06,-2.1,-5.7,11.5,76.64943825772956
2017-01-24,12:53:07,-2.2,-5.7,11.5,77.21045952862859
2017-01-24,12:53:08,-2.1,-6.3,11.5,73.26248461679374
2017-01-24,12:53:09,-2.1,-6.3,11.6,73.26248461679374
2017-01-24,12:53:10,-2.1,-5.7,11.5,76.64943825772956
2017-01-24,12:53:11,-2.2,-5.7,11.5,77.21045952862859
2017-01-24,12:53:12,-2.2,-5.7,11.4,77.21045952862859
2017-01-24,12:53:13,-2.2,-6.3,11.3,73.79902970705979
2017-01-24,12:53:14,-2.2,-6.3,11.4,73.79902970705979
2017-01-24,12:53:15,-2.1,-6.3,11.3,73.26248461679374
2017-01-24,12:53:16,-0.8,-6.3,11.3,66.66403020475573
2017-01-24,12:53:17,-2.1,-5.7,11.3,76.64943825772956
2017-01-24,12:53:18,-2.2,-6.3,11.4,73.79902970705979
2017-01-24,12:53:19,-2.1,-6.3,11.5,73.26248461679374
