Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-24,12:52:49,-1.2,-3.7,25.9,83.3290319002572
2017-01-24,12:52:50,-1.4,-3.7,25.8,84.54344057195242
2017-01-24,12:52:51,-1.4,-3.7,25.7,84.54344057195242
2017-01-24,12:52:52,-1.2,-4.6,25.7,77.95341730175687
2017-01-24,12:52:53,-1.2,-4.6,25.6,77.95341730175687
2017-01-24,12:52:54,-1.2,-3.7,25.7,83.3290319002572
2017-01-24,12:52:55,-1.4,-4.6,25.6,79.09046041194748
2017-01-24,12:52:56,-1.4,-3.7,25.6,84.54344057195242
2017-01-24,12:52:57,-1.4,-4.6,25.5,79.09046041194748
2017-01-24,12:52:58,-1.2,-3.7,25.5,83.3290319002572
2017-01-24,12:52:59,-1.2,-4.6,25.4,77.95341730175687
2017-01-24,12:53:00,-1.4,-4.6,25.3,79.09046041194748
2017-01-24,12:53:01,-1.4,-3.7,25.4,84.54344057195242
2017-01-24,12:53:03,-1.4,-3.7,25.4,84.54344057195242
2017-01-24,12:53:04,-1.4,-3.7,25.5,84.54344057195242
2017-01-24,12:53:05,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:06,-1.2,-3.7,25.3,83.3290319002572
2017-01-24,12:53:07,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:08,-1.4,-4.6,25.3,79.09046041194748
2017-01-24,12:53:09,-1.2,-4.6,25.3,77.95341730175687
2017-01-24,12:53:10,-1.2,-4.6,25.3,77.95341730175687
2017-01-24,12:53:11,-1.4,-3.7,25.3,84.54344057195242
2017-01-24,12:53:12,-1.2,-3.7,25.2,83.3290319002572
2017-01-24,12:53:13,-1.4,-3.7,25.3,84.54344057195242
2017-01-24,12:53:14,-1.2,-3.7,25.3,83.3290319002572
2017-01-24,12:53:15,-1.2,-3.7,25.4,83.3290319002572
2017-01-24,12:53:16,-1.4,-3.7,25.5,84.54344057195242
2017-01-24,12:53:17,-1.2,-3.7,25.5,83.3290319002572
2017-01-24,12:53:18,-1.2,-4.6,25.5,77.95341730175687
2017-01-24,12:53:19,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:20,-1.4,-3.7,25.3,84.54344057195242
2017-01-24,12:53:21,-1.2,-3.7,25.3,83.3290319002572
2017-01-24,12:53:22,-1.4,-4.6,25.3,79.09046041194748
2017-01-24,12:53:23,-1.4,-3.7,25.3,84.54344057195242
2017-01-24,12:53:24,-1.2,-3.7,25.3,83.3290319002572
2017-01-24,12:53:25,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:26,-1.4,-3.7,25.5,84.54344057195242
2017-01-24,12:53:27,-1.4,-3.7,25.4,84.54344057195242
2017-01-24,12:53:28,-1.4,-4.6,25.3,79.09046041194748
2017-01-24,12:53:29,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:30,-1.4,-4.6,25.5,79.09046041194748
2017-01-24,12:53:31,-1.2,-3.7,25.4,83.3290319002572
2017-01-24,12:53:32,-1.4,-4.6,25.3,79.09046041194748
2017-01-24,12:53:33,-1.4,-4.6,25.4,79.09046041194748
2017-01-24,12:53:34,-1.2,-3.7,25.3,83.3290319002572
2017-01-24,12:53:35,-1.2,-4.6,25.3,77.95341730175687
