Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:17,-3.1,-5.3,5.4,84.98
2017-01-25,16:37:18,-3.3,-5.5,5.3,84.95
2017-01-25,16:37:19,-3.1,-5.5,5.4,83.71
2017-01-25,16:39:28,-3.1,-5.3,5.1,84.98
2017-01-25,16:39:29,-3.3,-5.5,5.0,84.95
2017-01-25,16:39:30,-3.1,-5.5,5.1,83.71
2017-01-25,16:39:31,-3.1,-5.3,5.1,84.98
2017-01-25,16:39:32,-3.3,-5.3,5.1,86.23
2017-01-25,16:39:33,-3.1,-5.3,5.0,84.98
2017-01-25,16:39:34,-3.3,-5.5,5.1,84.95
2017-01-25,16:45:52,-3.2,-5.6,5.3,83.7
2017-01-25,16:45:53,-3.4,-5.4,5.3,86.22
2017-01-25,16:45:54,-3.4,-5.4,5.3,86.22
2017-01-25,16:45:55,-3.4,-5.4,5.3,86.22
2017-01-25,16:45:56,-3.4,-5.4,5.2,86.22
2017-01-25,16:45:57,-3.2,-5.6,5.1,83.7
2017-01-25,16:45:58,-3.2,-5.6,5.1,83.7
2017-01-25,16:45:59,-3.2,-5.4,5.0,84.96
2017-01-25,16:46:00,-3.2,-5.4,5.1,84.96
2017-01-25,16:46:01,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:02,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:03,-3.2,-5.6,5.0,83.7
2017-01-25,16:46:04,-3.2,-5.6,5.1,83.7
2017-01-25,16:46:05,-3.4,-5.4,5.0,86.22
2017-01-25,16:46:06,-3.2,-5.6,4.9,83.7
2017-01-25,16:46:07,-3.4,-5.6,5.0,84.94
2017-01-25,16:46:08,-3.2,-5.6,4.9,83.7
2017-01-25,16:46:09,-3.4,-5.4,4.8,86.22
2017-01-25,16:46:10,-3.2,-5.6,4.9,83.7
2017-01-25,16:46:11,-3.2,-5.4,5.0,84.96
2017-01-25,16:46:12,-3.4,-5.6,5.1,84.94
2017-01-25,16:46:13,-3.2,-5.4,5.1,84.96
2017-01-25,16:46:14,-3.4,-5.6,5.1,84.94
2017-01-25,16:46:15,-3.4,-5.4,5.0,86.22
2017-01-25,16:46:16,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:17,-3.2,-5.6,5.0,83.7
2017-01-25,16:46:18,-3.4,-5.4,4.9,86.22
2017-01-25,16:46:19,-3.2,-5.6,5.0,83.7
2017-01-25,16:46:20,-3.4,-5.6,5.1,84.94
2017-01-25,16:46:21,-3.4,-5.6,5.0,84.94
2017-01-25,16:46:22,-3.2,-5.4,5.1,84.96
2017-01-25,16:46:23,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:24,-3.2,-5.4,5.1,84.96
2017-01-25,16:46:25,-3.4,-5.6,5.0,84.94
2017-01-25,16:46:26,-3.2,-5.6,5.1,83.7
2017-01-25,16:46:27,-3.4,-5.6,5.1,84.94
2017-01-25,16:46:28,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:29,-3.2,-5.6,5.0,83.7
2017-01-25,16:46:30,-3.4,-5.4,4.9,86.22
2017-01-25,16:46:31,-3.4,-5.6,5.0,84.94
2017-01-25,16:46:32,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:33,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:34,-3.2,-5.4,5.2,84.96
2017-01-25,16:46:35,-3.4,-5.4,5.3,86.22
2017-01-25,16:46:36,-3.2,-5.6,5.3,83.7
2017-01-25,16:46:37,-3.2,-5.6,5.4,83.7
2017-01-25,16:46:38,-3.4,-5.4,5.3,86.22
2017-01-25,16:46:39,-3.2,-5.6,5.3,83.7
2017-01-25,16:46:40,-3.2,-5.6,5.2,83.7
2017-01-25,16:46:41,-3.4,-5.6,5.3,84.94
2017-01-25,16:46:42,-3.2,-5.4,5.2,84.96
2017-01-25,16:46:43,-3.4,-5.4,5.3,86.22
2017-01-25,16:46:44,-3.2,-5.6,5.2,83.7
2017-01-25,16:46:45,-3.4,-5.6,5.3,84.94
2017-01-25,16:46:46,-3.2,-5.4,5.2,84.96
2017-01-25,16:46:47,-3.4,-5.6,5.1,84.94
2017-01-25,16:46:48,-3.4,-5.4,5.2,86.22
2017-01-25,16:46:49,-3.4,-5.4,5.1,86.22
2017-01-25,16:46:50,-3.2,-5.6,5.2,83.7
2017-01-25,16:46:51,-3.2,-5.4,5.3,84.96
2017-01-25,16:46:52,-3.4,-5.6,5.3,84.94
2017-01-25,16:46:53,-3.4,-5.4,5.4,86.22
2017-01-25,16:46:54,-3.4,-5.4,5.3,86.22
2017-01-25,16:46:55,-3.4,-5.6,5.4,84.94
2017-01-25,16:46:56,-3.4,-5.6,5.3,84.94
2017-01-25,16:46:57,-3.2,-5.4,5.4,84.96
2017-01-25,16:46:58,-3.2,-5.6,5.3,83.7
2017-01-25,16:46:59,-3.4,-5.6,5.3,84.94
2017-01-25,16:47:00,-3.2,-5.4,5.2,84.96
2017-01-25,16:47:01,-3.2,-5.6,5.1,83.7
2017-01-25,16:47:02,-3.2,-5.4,5.2,84.96
2017-01-25,16:47:03,-3.4,-5.6,5.3,84.94
2017-01-25,16:47:04,-3.4,-5.4,5.2,86.22
2017-01-25,16:47:05,-3.2,-5.4,5.3,84.96
2017-01-25,16:47:06,-3.2,-5.6,5.2,83.7
2017-01-25,16:47:07,-3.2,-5.4,5.3,84.96
2017-01-25,16:47:08,-3.2,-5.4,5.2,84.96
2017-01-25,16:47:09,-3.2,-5.6,5.1,83.7
2017-01-25,16:47:10,-3.2,-5.6,5.2,83.7
