Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:16,5.4,-0.1,15.7,68.0
2017-01-25,16:37:17,6.2,-0.1,15.7,64.37
2017-01-25,16:37:18,5.4,-0.1,15.7,68.0
2017-01-25,16:37:19,5.4,0.5,15.7,70.99
2017-01-25,16:41:49,5.9,-0.4,17.3,64.3
2017-01-25,16:41:50,5.1,-0.4,17.4,67.94
2017-01-25,16:41:51,5.1,0.3,17.3,71.44
2017-01-25,16:41:52,5.1,-0.4,17.4,67.94
2017-01-25,16:41:53,5.9,0.3,17.4,67.62
2017-01-25,16:42:00,5.9,0.3,17.6,67.62
2017-01-25,16:42:01,5.9,0.3,17.6,67.62
2017-01-25,16:42:02,5.1,0.3,17.6,71.44
2017-01-25,16:42:03,5.9,-0.4,17.6,64.3
2017-01-25,16:42:04,5.9,-0.4,17.6,64.3
2017-01-25,16:42:05,5.9,-0.4,17.6,64.3
2017-01-25,16:45:51,5.7,-0.6,16.6,64.26
2017-01-25,16:45:52,4.9,0.0,16.6,70.89
2017-01-25,16:45:53,5.7,-0.6,16.6,64.26
2017-01-25,16:45:54,4.9,0.0,16.7,70.89
2017-01-25,16:45:55,4.9,0.0,16.7,70.89
2017-01-25,16:45:56,5.7,-0.6,16.8,64.26
2017-01-25,16:45:57,5.7,-0.6,16.8,64.26
2017-01-25,16:45:58,4.9,0.0,16.8,70.89
2017-01-25,16:45:59,4.9,0.0,16.8,70.89
2017-01-25,16:46:00,4.9,-0.6,16.8,67.9
2017-01-25,16:46:01,5.7,0.0,16.8,67.09
2017-01-25,16:46:02,4.9,0.0,16.9,70.89
2017-01-25,16:46:03,5.7,-0.6,16.8,64.26
2017-01-25,16:46:04,4.9,-0.6,16.9,67.9
2017-01-25,16:46:05,5.7,-0.6,16.8,64.26
2017-01-25,16:46:06,5.7,-0.6,16.8,64.26
2017-01-25,16:46:07,5.7,-0.6,16.8,64.26
2017-01-25,16:46:08,4.9,-0.6,16.9,67.9
2017-01-25,16:46:09,4.9,-0.6,16.8,67.9
2017-01-25,16:46:10,4.9,-0.6,16.9,67.9
2017-01-25,16:46:11,5.7,-0.6,16.8,64.26
2017-01-25,16:46:12,4.9,-0.6,16.9,67.9
2017-01-25,16:46:13,4.9,0.0,16.8,70.89
2017-01-25,16:46:14,5.7,0.0,16.9,67.09
2017-01-25,16:46:15,5.7,-0.6,16.9,64.26
2017-01-25,16:46:16,4.9,-0.6,17.0,67.9
2017-01-25,16:46:17,5.7,-0.6,17.0,64.26
2017-01-25,16:46:18,5.7,-0.6,17.1,64.26
2017-01-25,16:46:19,4.9,-0.6,17.1,67.9
2017-01-25,16:46:20,4.9,0.0,17.1,70.89
2017-01-25,16:46:21,5.7,-0.7,17.0,63.79
2017-01-25,16:46:22,4.9,-0.7,17.1,67.41
2017-01-25,16:46:23,5.7,0.0,17.1,67.09
2017-01-25,16:46:24,5.7,0.0,17.2,67.09
2017-01-25,16:46:25,5.7,-0.7,17.2,63.79
2017-01-25,16:46:26,5.7,-0.7,17.2,63.79
2017-01-25,16:46:27,4.9,-0.7,17.2,67.41
2017-01-25,16:46:28,5.7,-0.7,17.2,63.79
2017-01-25,16:46:29,5.7,-0.7,17.2,63.79
2017-01-25,16:46:30,4.9,-0.7,17.2,67.41
2017-01-25,16:46:31,4.9,0.0,17.2,70.89
2017-01-25,16:46:32,5.7,0.0,17.2,67.09
2017-01-25,16:46:33,5.7,0.0,17.2,67.09
2017-01-25,16:46:58,4.8,0.0,17.2,71.38
2017-01-25,16:46:59,5.6,0.0,17.1,67.55
2017-01-25,16:47:00,5.6,0.0,17.2,67.55
2017-01-25,16:47:01,5.6,-0.7,17.2,64.23
2017-01-25,16:47:02,4.8,0.0,17.3,71.38
2017-01-25,16:47:03,4.8,0.0,17.2,71.38
2017-01-25,16:47:04,5.6,0.0,17.3,67.55
2017-01-25,16:47:05,4.8,-0.7,17.3,67.88
2017-01-25,16:47:06,4.8,-0.7,17.3,67.88
2017-01-25,16:47:07,4.8,0.0,17.2,71.38
2017-01-25,16:47:08,4.8,-0.7,17.3,67.88
2017-01-25,16:47:09,5.6,-0.7,17.2,64.23
2017-01-25,16:47:10,4.8,-0.7,17.2,67.88
