Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:17,10.3,5.0,11.5,69.94
2017-01-25,16:37:18,11.2,5.0,11.5,65.9
2017-01-25,16:37:19,10.3,5.6,11.6,72.89
2017-01-25,16:37:26,11.2,5.6,11.4,68.68
2017-01-25,16:37:27,10.3,5.0,11.4,69.94
2017-01-25,16:37:28,10.3,5.6,11.3,72.89
2017-01-25,16:37:29,11.2,5.0,11.3,65.9
2017-01-25,16:45:13,10.8,4.7,11.1,66.28
2017-01-25,16:45:14,9.9,5.3,11.2,73.32
2017-01-25,16:45:15,9.9,4.7,11.3,70.35
2017-01-25,16:45:16,10.8,4.7,11.2,66.28
2017-01-25,16:45:17,9.9,4.7,11.1,70.35
2017-01-25,16:45:18,9.9,5.3,11.2,73.32
2017-01-25,16:45:19,10.8,5.3,11.1,69.08
2017-01-25,16:45:20,10.8,4.7,11.2,66.28
2017-01-25,16:45:21,10.8,5.3,11.3,69.08
2017-01-25,16:45:22,9.9,4.7,11.2,70.35
2017-01-25,16:45:23,10.8,5.3,11.3,69.08
2017-01-25,16:45:24,10.8,5.3,11.2,69.08
2017-01-25,16:45:25,9.9,5.3,11.1,73.32
2017-01-25,16:45:26,9.9,5.3,11.1,73.32
2017-01-25,16:45:27,10.8,5.3,11.1,69.08
2017-01-25,16:45:28,10.8,5.3,11.1,69.08
2017-01-25,16:45:29,10.8,5.3,11.1,69.08
2017-01-25,16:45:30,9.9,4.6,11.2,69.87
2017-01-25,16:45:31,10.8,4.6,11.1,65.82
2017-01-25,16:45:45,9.9,5.3,10.8,73.32
2017-01-25,16:45:46,10.8,5.3,10.9,69.08
2017-01-25,16:45:47,10.8,4.6,10.8,65.82
2017-01-25,16:45:48,10.8,4.6,10.8,65.82
2017-01-25,16:45:49,9.9,4.6,10.8,69.87
2017-01-25,16:45:50,9.9,4.6,10.9,69.87
2017-01-25,16:45:51,10.8,4.6,10.8,65.82
2017-01-25,16:45:52,9.9,4.6,10.9,69.87
2017-01-25,16:45:53,10.8,5.3,10.8,69.08
2017-01-25,16:45:54,10.8,4.6,10.8,65.82
2017-01-25,16:45:55,9.9,5.2,10.7,72.82
2017-01-25,16:45:56,9.9,5.2,10.7,72.82
2017-01-25,16:45:57,9.9,5.2,10.7,72.82
2017-01-25,16:45:58,9.9,5.2,10.7,72.82
2017-01-25,16:45:59,9.9,4.6,10.6,69.87
2017-01-25,16:46:00,2.9,4.6,10.6,112.5
2017-01-25,16:46:01,10.8,4.6,10.5,65.82
2017-01-25,16:46:02,10.8,4.6,10.4,65.82
2017-01-25,16:46:03,10.8,4.6,10.4,65.82
2017-01-25,16:46:04,9.9,4.6,10.4,69.87
2017-01-25,16:46:05,10.8,5.2,10.4,68.61
2017-01-25,16:46:06,10.8,5.2,10.4,68.61
2017-01-25,16:46:07,10.8,4.6,10.5,65.82
2017-01-25,16:46:08,9.9,4.6,10.6,69.87
2017-01-25,16:46:09,10.8,4.6,10.6,65.82
2017-01-25,16:46:10,9.9,5.2,10.6,72.82
2017-01-25,16:46:11,10.8,5.2,10.5,68.61
2017-01-25,16:46:12,9.9,4.6,10.4,69.87
2017-01-25,16:46:13,10.8,5.2,10.4,68.61
2017-01-25,16:46:14,9.9,4.6,10.4,69.87
2017-01-25,16:46:15,9.9,4.6,10.5,69.87
2017-01-25,16:46:16,10.8,4.6,10.4,65.82
2017-01-25,16:46:17,10.8,5.2,10.5,68.61
2017-01-25,16:46:18,9.9,5.2,10.4,72.82
2017-01-25,16:46:19,9.9,4.6,10.5,69.87
2017-01-25,16:46:20,10.8,4.8,10.6,66.74
2017-01-25,16:46:21,10.8,4.6,10.5,65.82
2017-01-25,16:46:22,10.8,5.2,10.6,68.61
2017-01-25,16:46:23,10.8,4.6,10.6,65.82
2017-01-25,16:46:24,9.9,5.2,10.7,72.82
2017-01-25,16:46:25,9.9,5.2,10.7,72.82
2017-01-25,16:46:26,10.8,5.2,10.7,68.61
2017-01-25,16:46:27,9.9,5.2,10.6,72.82
2017-01-25,16:46:28,9.9,5.2,10.6,72.82
2017-01-25,16:46:29,9.9,4.6,10.6,69.87
2017-01-25,16:46:30,10.8,4.6,10.6,65.82
2017-01-25,16:46:31,10.8,4.6,10.5,65.82
2017-01-25,16:46:32,10.8,4.6,10.4,65.82
2017-01-25,16:46:33,10.8,5.2,10.5,68.61
2017-01-25,16:46:34,3.2,5.2,10.4,114.81
2017-01-25,16:46:35,9.9,4.6,10.5,69.87
2017-01-25,16:46:36,10.8,5.2,10.6,68.61
2017-01-25,16:46:37,9.9,4.6,10.5,69.87
2017-01-25,16:46:38,10.8,4.6,10.6,65.82
2017-01-25,16:46:39,9.9,4.6,10.5,69.87
2017-01-25,16:46:40,10.8,5.2,10.4,68.61
2017-01-25,16:46:41,10.7,4.6,10.5,66.26
2017-01-25,16:46:42,9.9,4.6,10.4,69.87
2017-01-25,16:46:43,9.9,5.2,10.4,72.82
2017-01-25,16:46:44,9.9,5.2,10.4,72.82
2017-01-25,16:46:45,10.7,5.2,10.4,69.06
2017-01-25,16:46:46,9.9,5.2,10.3,72.82
2017-01-25,16:46:47,10.7,5.2,10.4,69.06
2017-01-25,16:46:48,9.9,5.2,10.3,72.82
2017-01-25,16:46:49,10.7,4.6,10.3,66.26
2017-01-25,16:46:50,9.9,5.2,10.2,72.82
2017-01-25,16:46:51,10.7,5.2,10.2,69.06
2017-01-25,16:46:52,10.7,5.2,10.2,69.06
2017-01-25,16:46:53,9.8,5.2,10.3,73.31
2017-01-25,16:46:54,10.7,4.6,10.2,66.26
2017-01-25,16:46:55,10.7,5.2,10.3,69.06
2017-01-25,16:46:56,10.7,5.2,10.3,69.06
2017-01-25,16:46:57,9.8,4.6,10.3,70.33
2017-01-25,16:46:58,9.8,4.6,10.3,70.33
2017-01-25,16:46:59,10.7,5.2,10.4,69.06
2017-01-25,16:47:00,10.7,4.6,10.4,66.26
2017-01-25,16:47:01,10.7,5.2,10.5,69.06
2017-01-25,16:47:02,9.8,5.2,10.6,73.31
2017-01-25,16:47:03,9.8,4.6,10.5,70.33
2017-01-25,16:47:04,10.7,5.2,10.4,69.06
2017-01-25,16:47:05,10.7,5.2,10.5,69.06
2017-01-25,16:47:06,10.7,5.2,10.4,69.06
2017-01-25,16:47:07,9.8,4.6,10.4,70.33
2017-01-25,16:47:08,10.7,4.6,10.4,66.26
2017-01-25,16:47:09,9.8,5.2,10.5,73.31
2017-01-25,16:47:10,9.8,5.2,10.6,73.31
