Date,Time,Temperature,Dewpoint,Visibility,Humidity
2017-01-25,16:37:26,6.7,0.1,15.4,63.11
2017-01-25,16:37:27,7.8,-1.0,15.5,54.09
2017-01-25,16:37:28,6.7,-1.0,15.5,58.29
2017-01-25,16:37:29,6.7,-1.0,15.5,58.29
2017-01-25,16:39:28,7.6,-1.2,15.2,54.04
2017-01-25,16:39:29,7.6,-1.2,15.2,54.04
2017-01-25,16:39:30,6.6,-1.2,15.1,57.85
2017-01-25,16:39:31,6.6,-0.1,15.1,62.63
2017-01-25,16:39:32,7.6,-1.2,15.0,54.04
2017-01-25,16:39:33,6.6,-1.2,15.1,57.85
2017-01-25,16:39:34,2.1,-1.2,15.0,79.04
2017-01-25,16:39:57,6.5,-1.2,14.9,58.24
2017-01-25,16:39:58,6.5,-1.2,14.8,58.24
2017-01-25,16:39:59,7.6,-0.1,14.8,58.51
2017-01-25,16:40:00,6.5,-1.2,14.7,58.24
2017-01-25,16:40:01,6.5,-1.2,14.8,58.24
2017-01-25,16:40:02,6.5,-0.1,14.7,63.06
2017-01-25,16:40:03,6.5,-1.2,14.8,58.24
2017-01-25,16:40:04,7.6,-0.1,14.7,58.51
2017-01-25,16:40:05,7.6,-0.1,14.8,58.51
2017-01-25,16:40:06,6.5,-1.2,14.8,58.24
2017-01-25,16:40:07,6.5,-1.2,14.9,58.24
2017-01-25,16:40:08,6.5,-0.1,14.8,63.06
2017-01-25,16:40:09,6.5,-1.2,14.9,58.24
2017-01-25,16:40:10,6.5,-0.1,14.8,63.06
2017-01-25,16:41:50,6.4,-1.3,14.0,58.22
2017-01-25,16:41:51,7.4,-1.3,14.0,54.38
2017-01-25,16:41:52,6.4,-0.3,14.0,62.59
2017-01-25,16:41:53,7.4,-1.3,13.9,54.38
2017-01-25,16:45:14,6.1,-0.5,13.8,62.97
2017-01-25,16:45:15,7.2,-0.5,13.8,58.42
2017-01-25,16:45:16,7.2,-1.6,13.8,53.93
2017-01-25,16:45:17,7.2,-0.5,13.7,58.42
2017-01-25,16:45:18,6.1,-0.5,13.7,62.97
2017-01-25,16:45:19,7.2,-1.6,13.6,53.93
2017-01-25,16:45:20,7.2,-0.5,13.6,58.42
2017-01-25,16:45:21,6.1,-0.5,13.6,62.97
2017-01-25,16:45:22,7.2,-0.5,13.7,58.42
2017-01-25,16:45:23,6.1,-1.6,13.7,58.14
2017-01-25,16:45:24,6.1,-1.6,13.8,58.14
2017-01-25,16:45:25,7.2,-1.6,13.7,53.93
2017-01-25,16:45:26,6.1,-1.6,13.8,58.14
2017-01-25,16:45:27,2.8,-0.5,13.7,79.14
2017-01-25,16:45:28,6.1,-1.6,13.7,58.14
2017-01-25,16:45:29,7.2,-0.5,13.7,58.42
2017-01-25,16:45:30,6.1,-0.5,13.7,62.97
2017-01-25,16:45:31,7.1,-0.5,13.7,58.81
2017-01-25,16:45:46,6.1,-1.7,13.8,57.72
2017-01-25,16:45:47,6.1,-0.6,13.7,62.52
2017-01-25,16:45:48,7.1,-1.7,13.7,53.91
2017-01-25,16:45:49,6.1,-1.7,13.7,57.72
2017-01-25,16:45:50,6.1,-1.7,13.7,57.72
2017-01-25,16:45:51,6.1,-0.6,13.6,62.52
2017-01-25,16:45:52,7.1,-1.7,13.7,53.91
2017-01-25,16:45:53,6.0,-1.7,13.6,58.12
2017-01-25,16:45:54,6.0,-0.6,13.7,62.95
2017-01-25,16:45:55,6.0,-1.7,13.6,58.12
2017-01-25,16:45:56,7.1,-0.6,13.7,58.39
2017-01-25,16:45:57,6.0,-1.7,13.6,58.12
2017-01-25,16:45:58,6.0,-0.6,13.6,62.95
2017-01-25,16:45:59,7.1,-0.6,13.6,58.39
2017-01-25,16:46:00,7.1,-0.6,13.6,58.39
2017-01-25,16:46:01,7.1,-0.6,13.5,58.39
2017-01-25,16:46:02,6.0,-0.6,13.5,62.95
2017-01-25,16:46:03,6.0,-1.7,13.5,58.12
2017-01-25,16:46:04,6.0,-1.7,13.6,58.12
2017-01-25,16:46:05,7.1,-1.7,13.6,53.91
2017-01-25,16:46:06,7.1,-1.7,13.7,53.91
2017-01-25,16:46:07,6.0,-0.6,13.7,62.95
2017-01-25,16:46:08,7.1,-0.6,13.7,58.39
2017-01-25,16:46:09,7.1,-0.6,13.7,58.39
2017-01-25,16:46:10,7.1,-0.6,13.8,58.39
2017-01-25,16:46:11,7.1,-0.6,13.8,58.39
2017-01-25,16:46:12,6.0,-1.7,13.9,58.12
2017-01-25,16:46:13,6.0,-1.7,13.8,58.12
2017-01-25,16:46:14,7.1,-1.7,13.8,53.91
2017-01-25,16:46:15,7.1,-0.6,13.8,58.39
2017-01-25,16:46:16,6.0,-0.6,13.9,62.95
2017-01-25,16:46:17,6.0,-0.6,13.8,62.95
2017-01-25,16:46:18,7.1,-1.7,13.9,53.91
2017-01-25,16:46:19,2.4,-1.7,13.8,74.63
2017-01-25,16:46:20,6.0,-1.7,13.8,58.12
2017-01-25,16:46:21,7.1,-1.7,13.8,53.91
2017-01-25,16:46:22,7.1,-0.6,13.9,58.39
2017-01-25,16:46:23,6.0,-1.7,13.9,58.12
2017-01-25,16:46:24,6.0,-1.7,13.9,58.12
2017-01-25,16:46:25,7.1,-0.6,13.8,58.39
2017-01-25,16:46:26,6.0,-0.6,13.9,62.95
2017-01-25,16:46:27,6.0,-1.7,13.8,58.12
2017-01-25,16:46:28,2.0,-0.6,13.8,83.12
2017-01-25,16:46:29,2.5,-0.6,13.8,80.25
2017-01-25,16:46:30,6.0,-1.7,13.9,58.12
2017-01-25,16:46:31,7.1,-0.6,13.9,58.39
2017-01-25,16:46:32,6.0,-1.7,13.9,58.12
2017-01-25,16:46:33,7.1,-0.6,13.8,58.39
2017-01-25,16:46:58,6.0,-0.7,13.6,62.49
2017-01-25,16:46:59,6.0,-1.7,13.5,58.12
2017-01-25,16:47:00,6.0,-0.7,13.6,62.49
2017-01-25,16:47:01,7.0,-1.8,13.6,53.88
2017-01-25,16:47:02,6.0,-1.8,13.7,57.7
2017-01-25,16:47:03,1.5,-0.7,13.6,85.49
2017-01-25,16:47:04,6.0,-0.7,13.7,62.49
2017-01-25,16:47:05,7.0,-1.8,13.7,53.88
2017-01-25,16:47:06,6.0,-0.7,13.8,62.49
2017-01-25,16:47:07,7.0,-1.8,13.7,53.88
2017-01-25,16:47:08,6.0,-1.8,13.7,57.7
2017-01-25,16:47:09,7.0,-0.7,13.6,58.37
2017-01-25,16:47:10,5.9,-1.8,13.6,58.09
